ecod_uid,f_id,ecod_domain_id,ecod_source_id,seqid_range,dtype
4947643,101.1.2.907,A0AAF0D2F2_F1_nD2,A0AAF0D2F2_F1,"61-135,241-265",computed structural model
3419731,601.20.1.6,Q9FRA7_F1_nD3,Q9FRA7_F1,156-235,computed structural model
3994368,5.1.8.5,A0A0N4UQF5_F1_nD1,A0A0N4UQF5_F1,6-230,computed structural model
3257469,5.1.3.246,Q54TS6_F1_nD1,Q54TS6_F1,"11-50,86-195,241-500,546-585",computed structural model
4889472,101.1.2.868,e9ph4A1,9ph4_A,1-115,experimental structure
3435556,377.1.1.100,A0A0N7KJK3_F1_nD1,A0A0N7KJK3_F1,13-60,computed structural model
5071919,220.1.1.320,UPI003245E175_nD1,UPI003245E175,"6-55,121-210",computed structural model
3868981,389.1.1.177,Q924X6_F1_nD8,Q924X6_F1,336-410,computed structural model
3791405,1008.1.1.68,A0A0K0JIN3_F1_nD2,A0A0K0JIN3_F1,"26-80,591-655",computed structural model
3527449,7025.1.1.10,Q6UXB0_F1_nD1,Q6UXB0_F1,146-185,computed structural model
4349090,208.1.1.44,P12027_nD2,P12027_F1,216-455,computed structural model
3530312,2485.1.1.120,Q8TAA9_F1_nD2,Q8TAA9_F1,111-240,computed structural model
4963006,4.1.1.490,D4GT17_F1_nD1,D4GT17_F1,6-90,computed structural model
4127852,2007.1.10.5,Q05500_nD1,Q05500_F1,1-80,computed structural model
3413475,192.18.1.18,Q9VF39_F1_nD1,Q9VF39_F1,81-115,computed structural model
3669818,3922.1.1.284,A0A1D6LJI3_F1_nD1,A0A1D6LJI3_F1,6-195,computed structural model
3222593,3878.1.1.2,Q21732_F1_nD1,Q21732_F1,21-45,computed structural model
4965520,101.1.1.556,D4GYU5_F1_nD1,D4GYU5_F1,1-55,computed structural model
3176663,603.1.1.207,P53079_F1_nD2,P53079_F1,"246-285,326-415",computed structural model
4973835,150.3.1.57,EPP00014582_nD4,EPP00014582,"436-510,516-545",computed structural model
4963279,101.1.4.92,D4GTP5_F1_nD2,D4GTP5_F1,71-139,computed structural model
3850546,1095.1.1.2,C6KI89_F1_nD4,C6KI89_F1,"631-655,746-880",computed structural model
5006044,206.1.1.268,O28459_F1_nD1,O28459_F1,1-295,computed structural model
3568570,141.1.1.34,Q8TBZ2_F1_nD3,Q8TBZ2_F1,406-540,computed structural model
3370807,386.1.1.372,K7KTY5_F1_nD1,K7KTY5_F1,27-135,computed structural model
3325431,604.12.1.102,I1N0X9_F1_nD1,I1N0X9_F1,41-120,computed structural model
4657391,11.1.1.1264,P20910_nD1,P20910_F1,41-160,computed structural model
3983766,3317.1.1.7,Q32BB9_F1_nD1,Q32BB9_F1,"31-98,136-180",computed structural model
3811073,3928.1.1.5,Q9T095_F1_nD1,Q9T095_F1,"21-195,401-585",computed structural model
3808573,109.4.1.3485,Q9LUJ2_F1_nD4,Q9LUJ2_F1,431-840,computed structural model
3562039,5069.1.3.115,Q5JX69_F1_nD1,Q5JX69_F1,"1-25,56-80,111-135",computed structural model
3328166,207.1.1.351,A0A0R0GL67_F1_nD1,A0A0R0GL67_F1,26-410,computed structural model
3399433,3826.1.1.39,Q9VUK8_F1_nD1,Q9VUK8_F1,81-150,computed structural model
4056770,3922.1.1.339,Q7NBF8_nD10,Q7NBF8_F1,"1091-1230,1251-1305,1311-1405",computed structural model
3932089,109.4.1.2542,A0A0K0E6M3_F1_nD1,A0A0K0E6M3_F1,11-310,computed structural model
3202123,192.17.1.20,C0NQU9_F1_nD1,C0NQU9_F1,6-70,computed structural model
4947914,259.2.1.2,A0AAF0D2X2_F1_nD2,A0AAF0D2X2_F1,101-180,computed structural model
4650998,3755.3.1.562,B7UXJ1_nD2,B7UXJ1_F1,"131-270,276-350,356-400",computed structural model
4113324,101.1.17.43,P9WLI4_nD2,P9WLI4_F1,121-230,computed structural model
3201970,101.1.11.149,C0NCY4_F1_nD3,C0NCY4_F1,221-295,computed structural model
3170575,3544.1.1.2,P38848_F1_nD2,P38848_F1,"236-280,381-410",computed structural model
5080252,601.1.1.153,UPI00355D8AD0_nD2,UPI00355D8AD0,371-510,computed structural model
3797896,5046.1.1.126,A0A0H5S732_F1_nD1,A0A0H5S732_F1,41-165,computed structural model
3675725,5057.1.1.28,A0A1D6KD07_F1_nD1,A0A1D6KD07_F1,26-165,computed structural model
4368415,4009.1.1.24,Q8NVK5_nD2,Q8NVK5_F1,46-180,computed structural model
3505882,101.1.6.24,A0A077ZLA7_F1_nD2,A0A077ZLA7_F1,91-165,computed structural model
3688913,1002.1.1.3,A0A1C1CL41_F1_nD2,A0A1C1CL41_F1,"486-615,726-740",computed structural model
3212581,148.1.3.289,A0A4V0IKG6_F1_nD3,A0A4V0IKG6_F1,1071-1130,computed structural model
3359871,386.1.1.217,K7LMQ4_F1_nD1,K7LMQ4_F1,6-30,computed structural model
3557116,101.1.1.510,Q92922_F1_nD1,Q92922_F1,41-165,computed structural model
3546510,3758.1.1.92,P51811_F1_nD1,P51811_F1,"1-90,126-375",computed structural model
3224616,604.1.1.230,Q21408_F1_nD21,Q21408_F1,2271-2430,computed structural model
4159103,2003.1.1.316,P39853_nD2,P39853_F1,"141-265,271-599",computed structural model
3365385,3567.1.1.143,I1KYU1_F1_nD2,I1KYU1_F1,161-190,computed structural model
4239367,4274.1.1.3,A5PJF4_nD1,A5PJF4_F1,6-60,computed structural model
5039171,11.1.5.154,A0A2P6VYX5_F1_nD1,A0A2P6VYX5_F1,1-115,computed structural model
4297459,192.8.1.452,Q5R9B3_nD2,Q5R9B3_F1,"86-190,271-325,341-370,391-480",computed structural model
3185387,223.2.1.57,U7Q1M8_F1_nD1,U7Q1M8_F1,"6-28,66-90,121-145,202-240",computed structural model
4018145,109.4.1.2616,A0A175VYN6_F1_nD1,A0A175VYN6_F1,1-260,computed structural model
3315342,192.29.1.220,A0A0R0LE33_F1_nD1,A0A0R0LE33_F1,16-90,computed structural model
5078979,2004.1.1.1212,UPI0032FF70FF_nD1,UPI0032FF70FF,1-259,computed structural model
3839950,601.7.1.57,O25381_F1_nD2,O25381_F1,296-420,computed structural model
4628667,605.4.1.13,A2BD89_nD1,A2BD89_F1,11-75,computed structural model
4428645,3826.1.1.80,Q31HA8_nD2,Q31HA8_F1,71-130,computed structural model
4985385,327.16.1.20,EPP00016293_nD1,EPP00016293,106-205,computed structural model
3965569,150.1.1.183,Q5F8K0_F1_nD2,Q5F8K0_F1,"121-230,251-320",computed structural model
3622874,109.4.1.2473,A0A044V9A5_F1_nD2,A0A044V9A5_F1,406-1285,computed structural model
3879178,3567.1.1.127,A0A0R4IMS4_F1_nD3,A0A0R4IMS4_F1,261-300,computed structural model
4947128,4336.1.1.15,A0AAF0D1A2_F1_nD1,A0AAF0D1A2_F1,6-170,computed structural model
3511297,3774.1.1.14,A0A077Z5A7_F1_nD1,A0A077Z5A7_F1,26-70,computed structural model
3804485,129.1.1.105,Q5Q0F5_F1_nD1,Q5Q0F5_F1,86-170,computed structural model
3417112,377.1.1.112,P39736_F1_nD2,P39736_F1,251-285,computed structural model
3563846,109.4.1.1714,Q9HCJ5_F1_nD3,Q9HCJ5_F1,"76-125,351-480,511-525",computed structural model
4963650,4.1.1.488,D4GUK2_F1_nD1,D4GUK2_F1,1-55,computed structural model
4008670,101.1.2.783,P52124_F1_nD3,P52124_F1,396-465,computed structural model
4527588,3755.1.1.25,Q44737_nD4,Q44737_F1,"421-450,466-540",computed structural model
3613379,109.4.1.3231,Q38EI1_F1_nD1,Q38EI1_F1,"1-705,831-1350",computed structural model
4622038,4120.1.1.84,Q5RDL5_nD1,Q5RDL5_F1,16-70,computed structural model
3174053,5.1.4.582,Q06211_F1_nD2,Q06211_F1,"81-105,171-530",computed structural model
3181655,3860.1.1.333,U7Q457_F1_nD1,U7Q457_F1,186-275,computed structural model
3315837,148.1.3.276,A0A0R0JSK7_F1_nD1,A0A0R0JSK7_F1,16-85,computed structural model
3219630,109.4.1.3488,Q9N5V3_F1_nD1,Q9N5V3_F1,226-610,computed structural model
3187942,5.1.4.655,U7Q4N0_F1_nD1,U7Q4N0_F1,1-770,computed structural model
3627533,601.4.1.64,A0A044QN35_F1_nD3,A0A044QN35_F1,"76-110,281-305,326-365,386-485",computed structural model
3603739,101.1.1.498,Q58817_F1_nD12,Q58817_F1,"1231-1250,1321-1625",computed structural model
5065088,2007.1.1.63,UPI0030E02161_nD1,UPI0030E02161,"56-160,266-410,436-495,511-595,661-710",computed structural model
4018189,3860.1.1.206,A0A175VWI1_F1_nD1,A0A175VWI1_F1,126-240,computed structural model
3531359,6169.1.1.36,A0A1B0GVN3_F1_nD1,A0A1B0GVN3_F1,181-220,computed structural model
3892302,192.29.1.241,A5PF14_F1_nD1,A5PF14_F1,"1-130,376-410",computed structural model
4666127,3755.3.1.287,Q5ZKK5_nD6,Q5ZKK5_F1,"456-520,526-690",computed structural model
3906208,604.7.1.12,B6RSP1_F1_nD4,B6RSP1_F1,666-810,computed structural model
4993526,101.11.1.13,EPP00013000_nD1,EPP00013000,6-93,computed structural model
3712763,632.22.1.167,Q4DEL8_F1_nD2,Q4DEL8_F1,286-380,computed structural model
4047550,105.2.1.49,Q8GYX3_nD2,Q8GYX3_F1,221-325,computed structural model
4476440,2004.1.1.1156,Q9YFZ1_nD1,Q9YFZ1_F1,"1-200,756-919",computed structural model
3177727,605.1.1.292,Q03880_F1_nD1,Q03880_F1,1-75,computed structural model
3997018,190.1.1.29,A0A0N4UPF1_F1_nD2,A0A0N4UPF1_F1,"31-85,451-520",computed structural model
3331440,601.1.3.10,A0A0R0LH79_F1_nD1,A0A0R0LH79_F1,"56-85,106-295",computed structural model
3169657,4099.1.1.47,Q02732_F1_nD3,Q02732_F1,251-365,computed structural model
3934571,3755.4.1.50,A0A0K0EPH4_F1_nD2,A0A0K0EPH4_F1,"401-500,581-745",computed structural model
3877398,4300.1.1.18,P0DPB4_F1_nD2,P0DPB4_F1,356-475,computed structural model
3175576,558.1.1.41,P53270_F1_nD1,P53270_F1,1-80,computed structural model
4377602,109.4.1.3456,Q8ZPN4_nD1,Q8ZPN4_F1,"6-170,356-510",computed structural model
4963776,2007.1.9.11,D4GUU9_F1_nD1,D4GUU9_F1,1-135,computed structural model
3535223,604.37.1.2,Q96JN2_F1_nD7,Q96JN2_F1,"616-725,871-915",computed structural model
4959601,3826.1.1.99,D1YZI6_F1_nD2,D1YZI6_F1,86-230,computed structural model
3717969,601.4.1.82,Q4DSH8_F1_nD2,Q4DSH8_F1,"1-130,446-495,916-925",computed structural model
4481018,4307.1.1.40,Q9ZDQ6_nD1,Q9ZDQ6_F1,"16-45,56-95",computed structural model
3814307,387.1.5.51,Q2V4N6_F1_nD1,Q2V4N6_F1,66-103,computed structural model
3493598,375.1.9.20,A0A5K4F1B9_F1_nD1,A0A5K4F1B9_F1,16-85,computed structural model
3914484,604.1.1.163,F1R446_F1_nD21,F1R446_F1,2411-2480,computed structural model
4472438,220.4.1.10,Q05094_nD3,Q05094_F1,361-444,computed structural model
3430934,4207.1.2.44,Q6Z308_F1_nD1,Q6Z308_F1,31-205,computed structural model
3649098,3156.1.1.21,B6TK02_F1_nD1,B6TK02_F1,51-210,computed structural model
3650814,5069.1.3.89,A0A1D6E5U7_F1_nD1,A0A1D6E5U7_F1,281-400,computed structural model
3949737,5057.1.1.35,Q7AQF6_F1_nD1,Q7AQF6_F1,26-155,computed structural model
5061889,2005.1.1.123,UPI00276D7F0E_nD1,UPI00276D7F0E,"1-10,56-100,106-185",computed structural model
3551900,389.1.1.162,P49747_F1_nD1,P49747_F1,36-65,computed structural model
3913299,3755.3.1.522,F1RCL4_F1_nD2,F1RCL4_F1,231-360,computed structural model
3654000,622.4.1.46,A0A1D6G693_F1_nD1,A0A1D6G693_F1,6-70,computed structural model
3212957,109.3.1.393,P34304_F1_nD2,P34304_F1,131-300,computed structural model
3530272,632.22.1.175,Q6ZRC1_F1_nD2,Q6ZRC1_F1,61-130,computed structural model
5069109,2007.2.5.8,UPI003175D540_nD1,UPI003175D540,161-235,computed structural model
3643699,5086.1.1.207,A0A1D6DSZ7_F1_nD3,A0A1D6DSZ7_F1,"36-65,371-400,436-580",computed structural model
3716677,605.1.1.308,Q4DPF3_F1_nD1,Q4DPF3_F1,"31-75,106-140",computed structural model
5019907,5.1.5.233,Q8PWB2_F1_nD1,Q8PWB2_F1,6-310,computed structural model
3670792,243.3.1.67,C0P7M3_F1_nD3,C0P7M3_F1,346-410,computed structural model
3455885,101.1.9.118,B9F602_F1_nD1,B9F602_F1,11-75,computed structural model
3515238,6169.1.1.35,A0A077ZPI8_F1_nD1,A0A077ZPI8_F1,1-50,computed structural model
3668760,2003.1.11.8,A0A1D6L0I3_F1_nD1,A0A1D6L0I3_F1,46-185,computed structural model
3350214,165.1.1.2,A0A0R0HE94_F1_nD2,A0A0R0HE94_F1,81-130,computed structural model
5006133,2007.1.6.20,O28518_F1_nD1,O28518_F1,6-100,computed structural model
4007382,1121.1.1.6,P32128_F1_nD2,P32128_F1,"121-290,341-475",computed structural model
3457570,101.1.1.483,Q0IU77_F1_nD1,Q0IU77_F1,6-70,computed structural model
3574551,3826.1.1.58,A0A3P7GLF5_F1_nD1,A0A3P7GLF5_F1,1-125,computed structural model
3431122,2007.1.14.23,A0A0P0WT46_F1_nD1,A0A0P0WT46_F1,"41-135,166-175",computed structural model
3981599,11.1.1.1349,Q8ZPG5_F1_nD2,Q8ZPG5_F1,396-510,computed structural model
4944018,7592.1.1.14,A0A9Y1BKG7_F1_nD1,A0A9Y1BKG7_F1,1-130,computed structural model
3757866,632.22.1.152,O55156_F1_nD12,O55156_F1,856-1015,computed structural model
3705785,3050.1.1.30,Q4DLP3_F1_nD2,Q4DLP3_F1,"21-45,101-170",computed structural model
4433527,109.4.1.3336,Q5ZHY5_nD1,Q5ZHY5_F1,26-230,computed structural model
3445537,3567.1.1.123,A0A0P0VD31_F1_nD4,A0A0P0VD31_F1,876-945,computed structural model
3967152,601.18.1.28,Q9HTT7_F1_nD4,Q9HTT7_F1,"126-195,336-360",computed structural model
3542205,3379.1.1.3,A0A1B0GW54_F1_nD1,A0A1B0GW54_F1,31-55,computed structural model
3469075,376.1.1.171,Q6K4V3_F1_nD1,Q6K4V3_F1,186-240,computed structural model
3348885,3937.1.1.13,I1N7F6_F1_nD1,I1N7F6_F1,1-245,computed structural model
3711105,208.7.1.6,Q4D768_F1_nD5,Q4D768_F1,551-700,computed structural model
3826137,304.109.1.15,Q9FQ02_F1_nD4,Q9FQ02_F1,696-780,computed structural model
4057590,1.1.5.86,Q73R77_nD1,Q73R77_F1,6-145,computed structural model
3168716,242.1.1.9,P17255_F1_nD2,P17255_F1,"141-155,176-210",computed structural model
4928573,183.1.1.5,A0A060HN55_F1_nD1,A0A060HN55_F1,31-145,computed structural model
3221701,394.1.1.5,A0A4V6M3D3_F1_nD1,A0A4V6M3D3_F1,31-70,computed structural model
4938211,5076.2.1.17,A0A5Q0UIF3_F1_nD1,A0A5Q0UIF3_F1,"26-160,201-290",computed structural model
3887510,304.9.1.150,A0A286YB57_F1_nD1,A0A286YB57_F1,1-200,computed structural model
4010407,101.1.5.4,P76119_F1_nD1,P76119_F1,6-95,computed structural model
3970208,6043.1.1.7,Q9I5L5_F1_nD1,Q9I5L5_F1,21-95,computed structural model
3659915,192.7.1.45,A0A1D6FD02_F1_nD1,A0A1D6FD02_F1,101-175,computed structural model
3512956,3914.1.1.11,A0A077Z5P4_F1_nD1,A0A077Z5P4_F1,"26-99,126-135",computed structural model
4427305,192.29.1.275,Q60CZ8_nD1,Q60CZ8_F1,1-245,computed structural model
4671965,589.1.2.6,A7FPK5_nD1,A7FPK5_F1,"36-185,296-335",computed structural model
4906190,148.1.3.395,e9lq2A2,9lq2_A,162-240,experimental structure
3851427,1.1.7.115,A2RTF1_F1_nD6,A2RTF1_F1,721-830,computed structural model
4995635,2007.1.2.51,EPP00025128_nD5,EPP00025128,421-610,computed structural model
3170915,604.1.1.225,P53195_F1_nD3,P53195_F1,191-270,computed structural model
3644199,2485.1.1.137,A0A1D6HG90_F1_nD1,A0A1D6HG90_F1,81-185,computed structural model
3669495,4030.1.1.18,B6SQ50_F1_nD2,B6SQ50_F1,111-160,computed structural model
3876519,101.1.5.3,Q91WS7_F1_nD3,Q91WS7_F1,426-510,computed structural model
3852293,3755.3.1.570,E9Q1U1_F1_nD1,E9Q1U1_F1,"36-75,96-130,151-435,456-560,601-645,686-780",computed structural model
3616195,603.1.1.148,A0A044R6P1_F1_nD1,A0A044R6P1_F1,6-108,computed structural model
3887259,192.8.1.418,E7F2X0_F1_nD7,E7F2X0_F1,851-1000,computed structural model
4928533,375.1.4.2,A0A060HMZ9_F1_nD1,A0A060HMZ9_F1,16-153,computed structural model
4534117,108.1.1.202,P17882_nD1,P17882_F1,21-210,computed structural model
4604673,3291.1.1.164,B4N116_nD2,B4N116_F1,201-335,computed structural model
3922636,109.4.1.2802,B8A5L1_F1_nD4,B8A5L1_F1,286-660,computed structural model
3354385,3755.1.1.22,I1K7J3_F1_nD1,I1K7J3_F1,121-325,computed structural model
3762938,109.4.1.2870,D4A333_F1_nD3,D4A333_F1,676-790,computed structural model
3547468,3749.2.1.6,Q9H7U1_F1_nD1,Q9H7U1_F1,661-685,computed structural model
3573614,310.3.1.18,A0A077ZKF8_F1_nD3,A0A077ZKF8_F1,221-305,computed structural model
3226469,101.1.11.88,Q19291_F1_nD1,Q19291_F1,31-95,computed structural model
3726228,109.3.1.292,A0A0D2DM61_F1_nD3,A0A0D2DM61_F1,466-748,computed structural model
3640756,5069.1.1.81,C1HAF9_F1_nD1,C1HAF9_F1,"101-120,151-305",computed structural model
4522823,2008.1.1.194,P50189_nD1,P50189_F1,6-250,computed structural model
5008977,108.1.1.234,P57688_F1_nD1,P57688_F1,6-195,computed structural model
3226173,3114.1.1.4,A0A486WVV5_F1_nD1,A0A486WVV5_F1,136-210,computed structural model
3348261,3493.1.1.8,A0A0R0KGK2_F1_nD1,A0A0R0KGK2_F1,61-95,computed structural model
3961802,243.5.1.9,X8FBW1_F1_nD3,X8FBW1_F1,161-360,computed structural model
3327582,604.1.1.220,K7N4B5_F1_nD6,K7N4B5_F1,766-970,computed structural model
3432185,101.11.1.2,Q10RH0_F1_nD1,Q10RH0_F1,131-195,computed structural model
4591781,2004.1.1.1117,Q89EW7_nD3,Q89EW7_F1,406-575,computed structural model
4965510,377.1.1.129,D4GYT5_F1_nD1,D4GYT5_F1,1-30,computed structural model
3172116,3922.1.1.317,P53130_F1_nD1,P53130_F1,21-115,computed structural model
3323342,604.12.1.100,I1KZH4_F1_nD2,I1KZH4_F1,111-445,computed structural model
3908672,1008.1.1.72,A0A2R8Q108_F1_nD4,A0A2R8Q108_F1,536-625,computed structural model
3622016,2484.5.1.6,A0A044RR44_F1_nD2,A0A044RR44_F1,136-240,computed structural model
5082746,604.12.1.143,UPI00375CC2A1_nD1,UPI00375CC2A1,6-80,computed structural model
3842813,4177.1.1.140,J3QNE4_F1_nD10,J3QNE4_F1,"1406-1520,1571-1650",computed structural model
3533794,3470.1.1.4,Q9Y5F8_F1_nD7,Q9Y5F8_F1,686-715,computed structural model
4964216,5063.1.1.24,D4GVV9_F1_nD1,D4GVV9_F1,6-70,computed structural model
3961603,2003.1.1.353,X8F284_F1_nD1,X8F284_F1,1-400,computed structural model
3428602,4204.1.1.3,Q5JMN6_F1_nD1,Q5JMN6_F1,6-135,computed structural model
5046577,221.1.2.21,A0A5C9E2W7_F1_nD1,A0A5C9E2W7_F1,11-65,computed structural model
4571316,3812.1.1.10,B2B720_nD1,B2B720_F1,196-300,computed structural model
3880115,3755.3.1.476,X1WBK2_F1_nD1,X1WBK2_F1,"256-505,571-670",computed structural model
3796381,192.29.1.210,A0A0H5S6B9_F1_nD1,A0A0H5S6B9_F1,181-335,computed structural model
3166324,148.1.3.334,P44215_F1_nD1,P44215_F1,6-125,computed structural model
4967062,2008.1.1.222,EPP00018311_nD2,EPP00018311,131-355,computed structural model
3549528,11.1.1.1261,P14778_F1_nD1,P14778_F1,26-220,computed structural model
3375124,5063.1.1.20,K7K858_F1_nD3,K7K858_F1,"156-280,871-880,986-1020",computed structural model
5002539,101.1.2.906,L0KW32_F1_nD1,L0KW32_F1,36-140,computed structural model
3587620,304.55.1.22,A0A132ZCF3_F1_nD2,A0A132ZCF3_F1,"6-15,101-300",computed structural model
3769622,922.1.1.35,F1LPD7_F1_nD11,F1LPD7_F1,"546-660,1061-1185",computed structural model
3777404,3755.3.1.568,D3ZQN7_F1_nD17,D3ZQN7_F1,"1216-1340,1361-1400,1431-1690,1711-1755",computed structural model
3164274,101.1.4.78,P44191_F1_nD1,P44191_F1,11-95,computed structural model
4646256,2004.1.1.997,O33600_nD1,O33600_F1,"1-280,606-880",computed structural model
4635178,109.4.1.2851,C4YSG0_nD1,C4YSG0_F1,"146-625,631-770",computed structural model
3750297,11.1.1.1377,Q9Z0K5_F1_nD1,Q9Z0K5_F1,16-170,computed structural model
4946213,4016.1.1.18,A0A9Y1FL28_F1_nD6,A0A9Y1FL28_F1,791-935,computed structural model
3651332,872.4.1.2,A0A1D6EEW9_F1_nD3,A0A1D6EEW9_F1,591-700,computed structural model
3236761,386.1.1.388,Q11107_F1_nD1,Q11107_F1,261-290,computed structural model
3628731,109.4.1.2458,A0A044SGK5_F1_nD1,A0A044SGK5_F1,"1-180,206-435,491-930,1006-1230,1391-1400,1491-1515,1546-1575",computed structural model
3635237,605.1.1.205,A0A0A2UZ84_F1_nD2,A0A0A2UZ84_F1,251-350,computed structural model
3176004,6026.1.1.39,P43579_F1_nD2,P43579_F1,"446-475,591-635,661-675",computed structural model
3765562,101.1.9.122,D3ZXU0_F1_nD2,D3ZXU0_F1,336-400,computed structural model
3367670,109.4.1.2311,I1JM96_F1_nD2,I1JM96_F1,"171-310,341-390",computed structural model
3216411,4009.1.1.23,Q17401_F1_nD3,Q17401_F1,201-285,computed structural model
4293266,10.2.1.97,P27092_nD1,P27092_F1,"51-105,121-255,286-295,311-424",computed structural model
3977318,2004.1.1.964,H9L489_F1_nD3,H9L489_F1,"51-140,231-470",computed structural model
4963846,2485.1.1.167,D4GV12_F1_nD1,D4GV12_F1,6-145,computed structural model
3627695,3826.1.1.42,A0A044QUD5_F1_nD1,A0A044QUD5_F1,"81-200,241-290",computed structural model
4982959,3922.1.1.357,EPP00021590_nD1,EPP00021590,11-110,computed structural model
3098948,109.4.1.3603,e8or4C1,8or4_C,"14-315,347-966",experimental structure
3819846,4120.1.1.90,Q9LFR9_F1_nD1,Q9LFR9_F1,6-80,computed structural model
4377284,142.1.1.47,P75334_nD2,P75334_F1,"51-225,511-615,661-823,846-895,1246-1300",computed structural model
3517159,5009.1.1.5,A0A077YVL0_F1_nD1,A0A077YVL0_F1,"16-110,146-235",computed structural model
3523511,3860.1.1.299,Q8N1T3_F1_nD2,Q8N1T3_F1,706-1030,computed structural model
3696570,192.15.1.128,A0A1C1CWY6_F1_nD2,A0A1C1CWY6_F1,"196-250,281-340",computed structural model
3840795,109.4.1.3368,Q6ZQ73_F1_nD1,Q6ZQ73_F1,"6-470,936-1235",computed structural model
4945974,7604.1.1.2,A0A9Y1FKM7_F1_nD2,A0A9Y1FKM7_F1,86-215,computed structural model
5008672,5.1.8.13,O30296_F1_nD1,O30296_F1,41-150,computed structural model
3203534,192.15.1.139,C0NWZ1_F1_nD2,C0NWZ1_F1,501-675,computed structural model
4447638,101.1.2.759,O83506_nD1,O83506_F1,6-70,computed structural model
3881645,3939.1.1.184,B3DID5_F1_nD4,B3DID5_F1,336-420,computed structural model
4033043,616.1.1.41,Q2FYC5_F1_nD1,Q2FYC5_F1,6-95,computed structural model
4526786,301.6.1.9,A0B5R2_nD1,A0B5R2_F1,"1-210,216-365",computed structural model
5035606,192.29.1.304,A0A256Y2Y0_F1_nD1,A0A256Y2Y0_F1,11-165,computed structural model
5010673,4163.1.1.8,Q4J9A9_F1_nD1,Q4J9A9_F1,1-95,computed structural model
3681139,5001.1.1.172,A0A1D6HM67_F1_nD4,A0A1D6HM67_F1,"541-560,601-730,756-880",computed structural model
3406033,3860.1.1.319,Q9VSM4_F1_nD1,Q9VSM4_F1,111-240,computed structural model
4454442,109.4.1.2783,A5A6J9_nD1,A5A6J9_F1,6-465,computed structural model
3607282,375.1.9.30,Q387D8_F1_nD1,Q387D8_F1,6-85,computed structural model
3522196,7100.1.1.2,Q86UW2_F1_nD1,Q86UW2_F1,36-60,computed structural model
3887752,7502.1.1.12,X1WCW8_F1_nD2,X1WCW8_F1,186-263,computed structural model
4324704,3860.1.1.286,Q6TYB5_nD1,Q6TYB5_F1,181-348,computed structural model
4967745,1.1.9.56,EPP00018861_nD2,EPP00018861,101-210,computed structural model
4465333,3860.1.1.169,Q94CG5_nD2,Q94CG5_F1,"176-295,311-445",computed structural model
3740972,109.4.1.821,Q9Y7Z4_F1_nD4,Q9Y7Z4_F1,"386-460,486-570,616-735",computed structural model
2145820,109.4.1.3586,e5w0vB1,5w0v_B,"62-633,660-1115",experimental structure
3960682,101.1.11.200,X8FF67_F1_nD1,X8FF67_F1,41-165,computed structural model
3934435,4081.1.1.13,A0A0K0EMR3_F1_nD4,A0A0K0EMR3_F1,"411-430,471-590",computed structural model
4120236,192.29.1.236,A2RV70_nD1,A2RV70_F1,266-335,computed structural model
3886341,4207.1.2.74,E7FEL7_F1_nD2,E7FEL7_F1,161-285,computed structural model
3253889,192.8.1.447,Q54R70_F1_nD1,Q54R70_F1,91-215,computed structural model
4082277,2.1.1.325,O86988_nD4,O86988_F1,"376-435,571-590,616-645",computed structural model
3860317,109.4.1.3236,Q3UV71_F1_nD3,Q3UV71_F1,741-940,computed structural model
3753204,11.1.1.1208,D3ZE05_F1_nD5,D3ZE05_F1,406-490,computed structural model
4964883,101.1.2.945,D4GXE5_F1_nD3,D4GXE5_F1,481-580,computed structural model
3410494,3862.1.1.6,Q9VHG4_F1_nD2,Q9VHG4_F1,271-300,computed structural model
4011610,109.4.1.2614,A0A175VXB9_F1_nD2,A0A175VXB9_F1,306-685,computed structural model
3226105,3538.1.1.11,Q23530_F1_nD2,Q23530_F1,"96-215,341-480",computed structural model
5075768,7592.1.1.12,UPI003252BCEA_nD5,UPI003252BCEA,511-635,computed structural model
3654464,109.4.1.2658,A0A1D6JVE9_F1_nD1,A0A1D6JVE9_F1,11-585,computed structural model
3726639,2002.1.1.374,A0A0D2H383_F1_nD1,A0A0D2H383_F1,"6-410,431-460,496-545",computed structural model
5057532,101.1.2.893,A0A842WCP9_F1_nD1,A0A842WCP9_F1,"1-85,321-440,596-673",computed structural model
3615751,109.4.1.3306,Q57ZX9_F1_nD3,Q57ZX9_F1,"666-980,1006-1085,1171-1185",computed structural model
3648025,2004.1.1.883,A0A1D6E1W6_F1_nD2,A0A1D6E1W6_F1,"31-100,216-350",computed structural model
3221132,261.1.1.5,Q7JPI4_F1_nD2,Q7JPI4_F1,191-325,computed structural model
3552036,4099.1.1.35,O60244_F1_nD6,O60244_F1,666-760,computed structural model
3875841,5.1.4.619,Q80TR8_F1_nD3,Q80TR8_F1,"421-845,1001-1400,1426-1455",computed structural model
3525541,5029.1.1.9,Q96I36_F1_nD1,Q96I36_F1,11-45,computed structural model
4076463,101.1.1.515,Q9CLL9_nD2,Q9CLL9_F1,41-120,computed structural model
3788988,603.1.1.223,Q5ADX2_F1_nD2,Q5ADX2_F1,"241-300,446-620",computed structural model
4114010,4207.1.1.100,P79114_nD4,P79114_F1,836-940,computed structural model
3893931,5001.1.1.268,Q66IE4_F1_nD1,Q66IE4_F1,216-385,computed structural model
4616207,4.1.1.448,P55371_nD1,P55371_F1,1-50,computed structural model
