3758.1.1.57	PF05478	4057616	O43490_nD1	287113	51-205,431-460,476-520,771-820		f	provisional
376.1.1.101	PF07227	3460218	A0A0P0W2X8_F1_nD2	65473	136-270		t	provisional
376.1.2.17	PF00412,PF06297	3572117	Q9UGI8_F1_nD1	492926	92-190,236-325	376.1.2.6	t	provisional
376.1.3.62	PF07227	3648747	A0A1D6EKV3_F1_nD2	111294	396-475		t	provisional
376.1.3.66	PF23412	3546355	Q8N3P4_F1_nD3	447428	1251-1315	376.1.3.37	t	provisional
377.1.1.106	PF22908	3361155	I1LNW1_F1_nD2	244956	131-190	377.1.1.42	t	provisional
377.9.1.18	PF04570	3446193	A0A0P0WE20_F1_nD1	66235	26-90		t	provisional
378.1.1.27	PF14279	3952818	O53196_F1_nD2	288816	121-194		t	provisional
383.1.1.21	PF30530	2562106	e6qetA1	952294	A:1-42		t	provisional
3860.1.1.177	PF01465,PF16704	3791504	A0A1P6C622_F1_nD8	135959	591-695	3860.1.1.10	t	provisional
3860.1.1.204	PF00643,PF25600	3919015	A0A0R4IIL0_F1_nD3	83551	126-280	3860.1.1.55	t	provisional
386.1.1.233	PF00096,PF13465	2163927	e5wjqD2	763132	D:230-284	386.1.1.21	t	provisional
386.1.1.235	PF22995,PF22996	3310103	K7L200_F1_nD2	267466	116-175	386.1.1.123	t	provisional
386.1.1.238	PF00096,PF13912	3546631	Q96GE5_F1_nD13	461873	586-643	386.1.1.110	t	provisional
386.1.1.262	PF00096,PF13465,PF23611	3105394	e8ssuA1	739077	A:57-112	386.1.1.22	t	provisional
386.1.1.324	PF22992,PF22995,PF22996	3350636	I1MNH4_F1_nD2	249478	101-195	386.1.1.119	t	provisional
386.1.1.352	PF13909,PF23611	3863462	A2APF3_F1_nD4	168362	341-395	386.1.1.109	t	provisional
386.1.1.359	PF00096,PF12171,PF12874	3209310	C0NRC2_F1_nD4	194032	86-265	386.1.1.107	t	provisional
386.1.1.417	PF26235	2563417	e6tlyA1	1046843	A:23-99	386.1.1.5	t	provisional
387.1.1.60	PF29409	2570776	e6px7A1	561352	A:1-34		t	provisional
389.1.1.98	PF07645,PF12662	3542350	P98095_F1_nD11	325232	901-940	389.1.1.28	t	provisional
389.4.1.18	PF18372,PF23105	2772055	e7nxdB5	866651	B:445-534	389.4.1.6	t	provisional
391.1.2.18	PF12714	3763437	F7EZQ4_F1_nD8	227473	771-825		t	provisional
3922.1.1.260	PF14988	3777978	A0A0G2K4P4_F1_nD2	32490	81-210,231-455		t	provisional
3922.1.1.273	PF00643,PF25600	3914675	Q5RIK0_F1_nD3	403930	141-350	3922.1.1.59	t	provisional
3922.1.1.303	PF05178,PF12936	3335572	I1L0F5_F1_nD2	241825	326-375,506-545	3922.1.1.61	t	provisional
3922.1.1.347	PF12795	3970339	Q9HUE7_F1_nD3	475343	71-150,221-315,341-445	3922.1.1.68	t	provisional
3930.1.1.15	PF00270,PF00271	3196010	C0NDE0_F1_nD1	190361	46-520		t	provisional
3939.1.1.254	PF09763,PF20654	3791349	A0A0H5SB09_F1_nD2	40067	191-840		t	provisional
3939.1.1.255	PF08606	3366218	I1LAQ3_F1_nD2	243150	61-140,176-520		t	provisional
3939.1.1.365	PF16516	3855268	Q8K3K8_F1_nD4	445455	351-510		t	provisional
4010.1.1.6	PF04561	4886133	A7GJ82_nD2	1293207	141-280,336-425		f	provisional
4044.1.1.23	PF08224,PF18052	3455825	Q6Z4S9_F1_nD1	418965	6-155	4044.1.1.9	t	provisional
4070.1.1.7	PF17820	4886015	Q5X9U6_nD3	1531189	196-295		f	provisional
4.1.1.300	PF18131,PF25092	1758652	e2ckkA1	915528	A:8-127	4.1.1.104	t	provisional
4.1.1.328	PF16243	197758	e3by7A1	821510	A:3-87	4.1.1.132	t	provisional
4.1.1.344	PF31193	3173156	P38828_F1_nD1	311159	1-80	4.1.1.219	t	provisional
4.1.1.360	PF00467,PF12656	3256431	Q54GS9_F1_nD1	383793	211-240,306-355	4.1.1.215	t	provisional
4.1.1.361	PF22987,PF22988,PF22989	3856317	Q6ZPY7_F1_nD1	420209	6-20,46-255	4.1.1.228	t	provisional
4120.1.1.54	PF03092	3649736	A0A1D6FI18_F1_nD1	113053	6-150		t	provisional
4143.1.1.10	PF22020	4886247	A4W8W0_nD1	1272560	1-60		f	provisional
4168.1.1.7	PF26769	4008053	P23837_F1_nD2	305617	1-40,211-335	605.1.1.89	t	provisional
4207.1.1.62	PF22628	3998805	A0A158Q5L6_F1_nD1	89683	51-140	4207.1.1.24	t	provisional
4207.1.1.77	PF00839	3905613	E7EXW8_F1_nD5	214533	956-1120	4207.1.1.20	t	provisional
4207.1.2.46	PF09744	4439134	Q5EBL4_nD1	399810	1-70,96-140,351-360		f	provisional
4207.1.2.70	PF00612,PF03836	3921924	A2CE93_F1_nD8	168762	816-930,1506-1550	4207.1.2.28	t	provisional
4312.1.1.20	PF12033,PF18809	3839082	O34410_F1_nD6	286240	791-925	4312.1.1.16	t	provisional
4336.1.1.10	PF09751	3744794	O59793_F1_nD1	289485	27-85,116-150	4336.1.1.4	t	provisional
4974.1.1.4	PF29561	3338438	A0A0R0LGX4_F1_nD2	82703	31-60,96-210	4974.1.1.3	t	provisional
4992.1.1.29	PF17343	4563128	P34361_nD1	309151	11-150		f	provisional
5001.1.1.133	PF11710,PF11970	3210772	C0NNG2_F1_nD1	193214	21-310	5001.1.1.30	t	provisional
5001.1.1.134	PF03034	3676716	K7VPH2_F1_nD1	277778	46-145,171-250,286-415		t	provisional
5001.1.1.179	PF05462,PF11970	3205061	C0NQA8_F1_nD1	193735	26-330	5001.1.1.55	t	provisional
5046.1.1.127	PF14817	4221238	Q9FMB4_nD5	471782	601-640,666-715,731-755		f	provisional
5050.1.1.58	PF23262	3311390	K7KE43_F1_nD3	264998	311-559	5050.1.1.18	t	provisional
5050.1.1.73	PF07690,PF12832	4648174	B0UYT5_nD1	179993	6-100,216-350,366-580,626-650		f	provisional
5055.1.1.13	PF04505	3856378	A0A1B0GS75_F1_nD1	99338	46-120		t	provisional
5069.1.1.56	PF27518	3813242	F4IMA2_F1_nD2	225185	401-600	5069.1.1.15	t	provisional
5069.1.1.58	PF10348,PF10355	3781447	A0A1D8PEV1_F1_nD1	132662	81-190,266-430,456-604	5069.1.1.52	t	provisional
5069.1.1.63	PF04247	4089352	P44139_nD1	313661	1-125		f	provisional
5069.1.1.65	PF05425,PF28674	3289058	K0EJU3_F1_nD1	255599	21-355	5069.1.1.44	t	provisional
5069.1.1.74	PF03653	3385460	Q0PBE8_F1_nD1	334865	1-150		t	provisional
5069.1.3.122	PF04749	3821523	Q8LFV5_F1_nD1	446290	106-220		t	provisional
5069.1.3.71	PF12159	3824646	Q8S9I8_F1_nD1	450753	81-175		t	provisional
5069.1.3.93	PF05617	3822008	A8MRP6_F1_nD1	178564	26-115		t	provisional
5069.1.3.99	PF20146	3247277	G5EF61_F1_nD1	231685	51-210		t	provisional
5071.2.1.2	PF05676	4359962	P90789_nD1	323928	26-123		f	provisional
5084.5.1.37	PF03768,PF03769	3405242	Q9V751_F1_nD1	495066	36-218	5084.5.1.29	t	provisional
5084.5.4.14	PF04357,PF27051	3986334	Q328B6_F1_nD5	353272	516-985,1021-1030	5084.5.4.8	t	provisional
5086.1.1.201	PF27639,PF28607	3361540	I1JAU3_F1_nD1	233779	21-65,381-415	5086.1.1.140	t	provisional
5086.1.1.211	PF30554	3200787	C0NL27_F1_nD1	192527	16-270	5086.1.1.182	t	provisional
5086.1.1.215	PF09771	3769055	D3ZJA8_F1_nD1	209864	6-120		t	provisional
5086.1.1.220	PF08400	4009677	P76072_F1_nD3	322379	101-170,391-455,481-530	5086.1.1.61	t	provisional
5086.1.1.224	PF12489	4433236	Q13772_nD1	338500	16-160		f	provisional
5087.1.1.4	PF04338,PF09381	139819	e2wvpA1	1074018	A:4-280	5087.1.1.2	t	provisional
5.1.11.13	PF25440	3427055	B9F3M7_F1_nD1	188073	6-755	5.1.11.7	t	provisional
5.1.11.29	PF00400,PF03451,PF23409	3579705	A0A3P7EAK9_F1_nD1	147215	1-338		t	provisional
5.1.2.34	PF13360	2646217	e6tjeA2	806388	A:141-204	5.1.2.11	t	provisional
5.1.3.135	PF01344,PF24681,PF24981	3173622	P38853_F1_nD1	311179	111-465	5.1.3.70	t	provisional
5.1.3.137	PF01344,PF07646,PF24681	3301833	I1KVQ2_F1_nD2	241166	66-405	5.1.3.98	t	provisional
5.1.3.147	PF01344,PF24981	3174260	P32634_F1_nD1	308461	6-290,346-485	5.1.3.110	t	provisional
5.1.3.149	PF07646,PF24681	3679632	A0A1D6LP15_F1_nD3	124836	271-625	5.1.3.76	t	provisional
5.1.3.151	PF01344,PF07646,PF24681,PF24981	3332763	I1JWM9_F1_nD1	236568	1-330	5.1.3.96	t	provisional
5.1.3.154	PF30361	1238188	e2vduB2	1135494	B:2-48,B:100-282,B:303-436		t	provisional
5.1.3.158	PF01344,PF13854	3480063	A0A5K4EIA2_F1_nD1	157996	6-355	5.1.3.75	t	provisional
5.1.3.160	PF24681,PF24981	4025288	Q8IJH9_F1_nD1	442961	41-250,276-389,411-435,701-770	5.1.3.93	t	provisional
5.1.3.169	PF01344,PF13854,PF24981	3403831	Q9V4C8_F1_nD1	494992	46-405	5.1.3.106	t	provisional
5.1.3.172	PF26607	1891495	e5c9oA1	1186796	A:17-368	5.1.3.14	t	provisional
5.1.3.175	PF01344,PF07646,PF13415,PF24681	3399919	Q9W281_F1_nD1	500489	26-35,56-340,586-660	5.1.3.104	t	provisional
5.1.3.189	PF06462,PF19193	3902876	B7ZVF4_F1_nD2	187077	1-65,171-409	5.1.3.44	t	provisional
5.1.3.207	PF00400,PF20426	3419955	A0A0P0VMT1_F1_nD12	64705	1831-1855,2206-2530		t	provisional
5.1.3.244	PF14781,PF14783	3710260	Q4D758_F1_nD1	370095	6-375		t	provisional
5.1.4.10	PF01344	1565096	e5c86A1	1116217	A:2-380	5.1.4.46	t	provisional
5.1.4.258	PF00415,PF13540	3687842	A0A1C1CR89_F1_nD1	105861	6-40,81-449	5.1.4.132	t	provisional
5.1.4.274	PF00400,PF12894,PF23098,PF23381	1031088	e3sfzA5	1227838	A:605-916	5.1.4.1	t	manual
5.1.4.278	PF00400,PF08149	3184944	U7PHH6_F1_nD2	505934	51-480		t	provisional
5.1.4.281	PF06462,PF19193	1545159	e4ruqB1	1057288	B:1-237	5.1.4.60	t	provisional
5.1.4.292	PF00400,PF12265,PF23609	180800	e2xyiA1	700433	A:11-91,A:118-415	5.1.4.5	t	provisional
5.1.4.297	PF00400,PF20426	3450480	C7J3I8_F1_nD1	207780	6-250		t	provisional
5.1.4.301	PF01344,PF24681	2770114	e7moqA1	715714	A:2-358	5.1.4.41	t	provisional
5.1.4.303	PF14781,PF14783	3628639	A0A044RIU7_F1_nD1	1529	1-295	5.1.4.71	t	provisional
5.1.4.314	PF00400,PF08606,PF24814	2390508	e5yzgs1	1231941	s:68-134,s:195-504	5.1.4.3	t	provisional
5.1.4.341	PF23385	3896806	F1QG20_F1_nD2	221213	406-925	109.4.1.767	t	provisional
5.1.4.371	PF11768	3912315	E7F9Q9_F1_nD1	215850	6-460		t	provisional
5.1.4.399	PF06462	3914876	F6P3V2_F1_nD2	227227	751-975,1026-1050,1336-1345	5.1.4.56	t	provisional
5.1.4.406	PF15899,PF15902,PF25852	2233	e2ebsA1	1194460	A:4-430	5.1.4.52	t	manual
5.1.4.411	PF00400,PF10313	3341382	I1L080_F1_nD1	241793	41-450	5.1.4.250	t	provisional
5.1.4.416	PF14761,PF14763	3525333	Q969F9_F1_nD2	460986	256-265,291-450,486-615	5.1.4.93	t	provisional
5.1.4.487	PF01839,PF14781,PF14783	4376184	Q99MH9_nD1	464081	1-330,336-365		f	provisional
5.1.4.489	PF00432	3628522	A0A044QLM8_F1_nD1	118	6-70,131-230,276-600,656-715,741-989	5.1.4.121	t	provisional
5.1.4.511	PF00400,PF06469,PF20426	3908717	A0A0R4IVV3_F1_nD4	84557	186-220,711-1075	5.1.4.144	t	provisional
5.1.4.6	PF00400,PF12894	2213	e1nr0A2	1158769	A:313-611	5.1.4.1	t	manual
5.1.5.152	PF14781,PF14783	3520328	A0A077YX28_F1_nD1	9158	1-270		t	provisional
5.1.5.183	PF00400,PF16057,PF20426	3845007	E9PYP2_F1_nD11	217686	1776-1805,2286-2650		t	provisional
5.1.5.185	PF25440	3305160	I1L6H1_F1_nD1	242588	1-755	5.1.5.38	t	provisional
5.1.5.96	PF08268	3826459	Q9FGS3_F1_nD2	470678	86-350	5.1.5.66	t	provisional
5.1.5.98	PF24750	3428948	Q6ZIB2_F1_nD2	419732	61-360	5.1.5.37	t	provisional
5.1.7.2	PF15902	2531625	e5nniA2	1213714	A:54-621	5.1.7.1	t	provisional
5.1.8.12	PF08268	3818723	Q9ZUN0_F1_nD2	505238	106-280		t	provisional
53.1.1.6	PF16533	3922695	E7FEY7_F1_nD4	216453	231-450		t	provisional
536.1.1.2	PF10716	4883260	e9grxL01	1638382	L:1-109		f	provisional
557.1.1.10	PF31221	2322928	e5n0oA3	575034	A:254-385	159.1.1.1	t	provisional
601.1.1.136	PF19053	3953479	P9WNQ1_F1_nD2	326798	116-395,421-465		t	provisional
601.1.1.142	PF08192,PF30502	3787094	Q5A341_F1_nD1	397955	156-285,321-370	601.1.1.87	t	provisional
601.1.1.91	PF06749	3444036	Q8H8J9_F1_nD1	440304	1-30,51-120,141-165		t	provisional
601.1.2.76	PF00137	3628283	A0A044QSX6_F1_nD2	368	36-195	601.1.2.46	t	provisional
601.1.2.88	PF05230	4010647	P0AAP1_F1_nD1	299332	31-195		t	provisional
601.25.1.2	PF01926	4886489	Q72D51_nD3	1551826	216-380		f	provisional
601.33.1.16	PF13664	3657554	A0A1D6MXB7_F1_nD1	127296	31-145		t	provisional
601.4.1.74	PF22975	3922083	E7F1L9_F1_nD1	214945	41-75,101-240	601.4.1.26	t	provisional
601.4.1.81	PF04247	4007860	Q46755_F1_nD1	363144	6-125		t	provisional
603.1.1.135	PF19424	4001740	A0A3P7PXA0_F1_nD1	152178	21-140,161-205,261-390,486-680,711-745	109.4.1.399	t	provisional
603.1.1.139	PF12352,PF27021	3237954	Q21499_F1_nD1	343738	1-155	603.1.1.66	t	provisional
603.1.1.231	PF12552	3429007	Q94LV9_F1_nD1	460066	161-210,236-285		t	provisional
603.2.1.16	PF12056	3321923	I1KS00_F1_nD1	240683	51-250,281-345,436-465	603.2.1.3	t	provisional
604.39.1.26	PF07694	4008327	P0AA93_F1_nD1	299276	6-195		t	provisional
604.5.1.67	PF14144	4413536	Q0JNL3_nD2	333649	111-329		f	provisional
604.6.1.39	PF03081	3494458	A0A5K4EP14_F1_nD1	158495	1-110		t	provisional
605.1.1.232	PF05178,PF12936	3683295	A0A1D6GW55_F1_nD4	115413	336-380,471-505	605.1.1.87	t	provisional
605.1.1.255	PF06683	3832010	F4HYC4_F1_nD1	224488	46-70,111-179		t	provisional
605.1.1.318	PF13961	3825000	Q682G3_F1_nD1	410202	6-90		t	provisional
606.1.1.18	PF00839	3905614	E7EXW8_F1_nD1	214533	61-510	606.1.1.2	t	provisional
6.1.1.39	PF13360	2646216	e6tjeA1	806388	A:19-142	6.1.1.18	t	provisional
6119.1.1.2	PF25869	1002477	e3ne5B4	698950	B:157-205	6119.1.1.1	t	manual
6129.1.1.10	PF24678	3245823	Q20762_F1_nD5	343327	666-710,737-750,821-1080,1216-1230	6129.1.1.6	t	provisional
622.1.1.33	PF09392	4089826	Q9I315_nD1	478256	26-110		f	provisional
632.1.1.28	PF10856	3880538	A5WVM7_F1_nD1	177123	66-150		t	provisional
632.15.1.6	PF10856	3753917	G3V9U5_F1_nD1	228427	26-115		t	provisional
632.15.1.9	PF10724	4214076	P9WKW1_nD1	326321	1-85		f	provisional
632.2.1.30	PF05703	3428408	A0A0N7KFW7_F1_nD1	62120	26-100		t	provisional
632.2.1.36	PF13339	4439850	Q06631_nD2	329166	171-360,403-425		f	provisional
632.22.1.123	PF06814	3654919	A0A1D6IJJ6_F1_nD1	118929	6-100		t	provisional
633.21.1.36	PF20589	3955897	O65935_F1_nD1	290973	21-180		t	provisional
633.23.1.33	PF00822,PF07803	2071625	e5vhxE1	558208	E:821-859,E:905-1052	633.23.1.2	t	provisional
633.23.1.38	PF20517	3780773	A2RRU2_F1_nD1	168873	26-215		t	provisional
67.1.1.6	PF00684	4885912	C0R562_nD2	1375925	146-205		f	provisional
69.1.1.11	PF07591,PF14890	2298	e1dq3A1	622761	A:1-128,A:415-454	69.1.1.4	t	manual
702.1.1.9	PF01473,PF19085,PF19127	2266	e2bibA1	673512	A:309-541	702.1.1.1	t	manual
7035.1.1.2	PF31270	2491495	e6ebnA4	715006	A:826-980		t	provisional
70.4.1.10	PF06762,PF25179	3547916	Q9BU23_F1_nD1	465196	6-145,497-555,621-655	70.4.1.6	t	provisional
7047.1.1.1	PF30660	2581350	e6ii2A2	741337	A:305-325,A:344-408		t	provisional
7093.1.1.2	PF31219	2559798	e6hq6A2	850945	A:390-451		t	provisional
7512.1.1.127	PF01697	3217626	Q23620_F1_nD3	344951	151-310		t	provisional
7512.1.1.86	PF30761	1780244	e5e9tB2	1226579	B:253-447		t	provisional
7515.1.1.14	PF01676,PF10143	223848	e3iddA1	1054043	A:6-91,A:233-400	7515.1.1.8	t	manual
7515.1.1.16	PF00884,PF12411,PF16347	1821028	e4ug4B1	1016181	B:1-515	7515.1.1.3	t	provisional
7515.1.1.32	PF06415	4886444	Q3SGA3_nD1	1499917	76-310		f	provisional
7516.1.1.105	PF02434,PF04646	3466926	A0A0P0VVX1_F1_nD1	65092	26-50,81-285	7516.1.1.43	t	provisional
7516.1.1.107	PF02709,PF05679	3775699	D4A750_F1_nD4	212805	321-370,801-1025		t	provisional
7516.1.1.109	PF01644,PF03142	3178193	P29465_F1_nD3	307320	221-230,461-520,631-1050,1076-1110,1141-1150	7516.1.1.83	t	provisional
7516.1.1.110	PF04488,PF04572	3666677	A0A1D6IGU1_F1_nD1	118791	326-605	7516.1.1.66	t	provisional
7516.1.1.111	PF11380,PF17101,PF17102,PF17103	3257477	Q54MP1_F1_nD5	385418	71-110,146-255,906-980,1096-1170	7516.1.1.45	t	provisional
7516.1.1.172	PF02709,PF10111	3387296	Q0P8H2_F1_nD1	334093	1-285,476-540		t	provisional
7519.1.1.11	PF05433,PF29034	3453796	Q6ZCC4_F1_nD1	419428	36-140	7519.1.1.2	t	provisional
7558.1.1.14	PF27464	4885818	Q089E1_nD1	1449876	6-210		f	provisional
7568.1.1.21	PF11411,PF16589	3694946	A0A1C1C9G4_F1_nD5	100573	796-950	7568.1.1.13	t	provisional
7577.1.1.30	PF00266,PF22580	3724679	A0A0D2F348_F1_nD1	23152	11-480	7577.1.1.17	t	provisional
7579.1.1.140	PF10081,PF15420	3280752	K0EMF2_F1_nD2	255985	226-485,526-575	7579.1.1.68	t	provisional
7579.1.1.155	PF00326,PF05677	3941384	A0A0K0ERT2_F1_nD1	52255	166-440	7579.1.1.52	t	provisional
7579.1.1.254	PF01764,PF11187	3987511	Q8CYH6_F1_nD1	437656	1-270	7579.1.1.67	t	provisional
7579.1.1.260	PF11678,PF24322	3974146	Q9I6M9_F1_nD2	479489	31-300,336-500,586-630,656-710	7579.1.1.79	t	provisional
7581.1.1.23	PF00108,PF08545	10878	e1hnjA1	1130425	A:1-174	7581.1.1.13	t	manual
7581.1.1.25	PF08392,PF08541	3382472	I1MW41_F1_nD2	250525	26-455	7581.1.1.1	t	provisional
7581.1.1.32	PF00108,PF22691	3286456	K0EM16_F1_nD1	255895	6-390	7581.1.1.18	t	provisional
7581.1.1.50	PF20995	3970450	Q9I6N0_F1_nD2	479491	281-415	7581.1.1.17	t	provisional
7582.1.1.2	PF29030	3603198	Q60342_F1_nD2	407279	186-360	7582.1.1.1	t	provisional
7592.1.1.9	PF06956	3978742	Q8ZLH7_F1_nD1	454779	1-165		t	provisional
77.1.1.6	PF07661	3976809	Q8ZNS2_F1_nD2	455560	221-395		t	provisional
804.1.1.3	PF04194,PF30657	4001860	A0A0N4UKC8_F1_nD3	60083	61-160,271-280,351-445	804.1.1.2	t	provisional
821.1.1.9	PF30054	4886554	Q4UL10_nD1	1511419	11-95		f	provisional
883.1.1.18	PF26545	4886565	Q2UJF5_nD1	1487024	1-200		f	provisional
883.1.1.19	PF26544	1918766	e5gykA1	772433	A:1-74,A:80-232	883.1.1.7	t	provisional
883.1.1.23	PF14613,PF19343	3271609	Q54X99_F1_nD4	388054	701-910	883.1.1.13	t	provisional
904.1.1.27	PF00643,PF22586	3448306	B7EN35_F1_nD1	186676	1-105	904.1.1.13	t	provisional
913.1.1.5	PF29282	2141651	e5wvmA2	609008	A:375-495		t	provisional
931.1.1.11	PF30063	2060964	e5ml1A1	931348	A:41-102		t	provisional
