2007.1.19.11	PF11815	3171608	P40308_F1_nD1	P40308_F1	afdb	11-155	f	t
150.1.1.181	PF29008	3276347	Q54DS3_F1_nD1	Q54DS3_F1	afdb	31-105,136-165,226-300,511-540	f	t
174.1.1.76	PF04750	3491032	A0A5K4F587_F1_nD1	A0A5K4F587_F1	afdb	11-170,191-220	f	t
604.3.1.37	PF11145	3305910	I1KVA4_F1_nD4	I1KVA4_F1	afdb	721-835	f	t
109.4.1.2883	PF00023,PF00514,PF12796	3886456	F1QF11_F1_nD2	F1QF11_F1	afdb	6-140,231-250,291-340,366-975	f	t
109.4.1.2502	PF00125	3514870	A0A077ZJ07_F1_nD2	A0A077ZJ07_F1	afdb	331-835	f	t
632.15.1.14	PF26793	4964934	D4GXI2_F1_nD2	D4GXI2_F1	afdb	271-450	f	t
4207.1.1.64	PF30554	4020772	A0A175WF23_F1_nD2	A0A175WF23_F1	afdb	21-115,161-270	f	t
1078.1.1.7	PF01384	3164754	P45268_F1_nD2	P45268_F1	afdb	6-165,256-420	f	t
4030.1.1.12	PF08429	3720496	A0A0D2GGW9_F1_nD6	A0A0D2GGW9_F1	afdb	1161-1280	f	t
11.1.1.1218	PF00041,PF01344,PF13854	3879896	F1Q750_F1_nD1	F1Q750_F1	afdb	6-400,1581-1655	t	t
601.7.1.66	PF11833	3814012	Q9FN50_F1_nD2	Q9FN50_F1	afdb	151-258	f	t
3291.1.1.137	PF02460	3991274	A0A0N4ULW3_F1_nD1	A0A0N4ULW3_F1	afdb	1-140	f	t
2003.1.1.89	PF04295	4010009	P42604_F1_nD2	P42604_F1	afdb	111-250	f	t
109.4.1.3511	PF02828	3413348	Q9VNH6_F1_nD4	Q9VNH6_F1	afdb	106-215,281-405,496-665,696-750,776-970	f	t
3019.1.1.11	PF04984	3164915	P44233_F1_nD2	P44233_F1	afdb	36-100,206-365	f	t
3414.1.1.12	PF04981	4946163	A0A9Y1FKZ4_F1_nD2	A0A9Y1FKZ4_F1	afdb	31-145	f	t
604.12.1.131	PF27853	3530449	Q9NX00_F1_nD1	Q9NX00_F1	afdb	56-160	f	t
603.1.1.185	PF27014	4024128	C6KT96_F1_nD7	C6KT96_F1	afdb	1556-1750	f	t
2485.1.1.160	PF24470	3187189	U7PSB8_F1_nD2	U7PSB8_F1	afdb	406-500	f	t
103.4.1.24	PF23113	3221354	Q400N4_F1_nD8	Q400N4_F1	afdb	826-990	f	t
150.5.1.84	PF01545	4021091	A0A175W8G5_F1_nD1	A0A175W8G5_F1	afdb	1-170	f	t
2003.1.2.214	PF05834,PF12831,PF22578	4638290	A9A6R1_nD1	A9A6R1_F1	afdb	6-85,91-390	f	t
375.1.1.309	PF16003	3404923	Q8IMJ2_F1_nD2	Q8IMJ2_F1	afdb	336-365	f	t
101.1.2.691	PF13411	3462225	A0A0P0WXA3_F1_nD2	A0A0P0WXA3_F1	afdb	66-105	f	t
387.1.1.71	PF00526	3268127	Q55BT6_F1_nD6	Q55BT6_F1	afdb	306-360	f	t
5.1.2.44	PF23756	3914367	A0A0G2L9M4_F1_nD1	A0A0G2L9M4_F1	afdb	16-163	f	t
2485.3.1.21	PF25622	3501742	A0A077ZM51_F1_nD2	A0A077ZM51_F1	afdb	271-580	f	t
592.1.1.12	PF05361	3844496	Q8R4S0_F1_nD1	Q8R4S0_F1	afdb	76-155	f	t
304.7.1.26	PF06898	4322599	P54469_nD1	P54469_F1	afdb	11-85	f	t
193.1.1.58	PF26801	4026038	A0A143ZVB6_F1_nD1	A0A143ZVB6_F1	afdb	6-165	f	t
5.1.10.10	PF04841	3509084	A0A077ZHF2_F1_nD1	A0A077ZHF2_F1	afdb	16-85	f	t
109.4.1.2716	PF08216,PF12612,PF25767	3585459	A0A3P7DG30_F1_nD2	A0A3P7DG30_F1	afdb	6-185,461-735,756-1269	f	t
3846.1.1.4	PF00642	3467770	Q0JHZ2_F1_nD3	Q0JHZ2_F1	afdb	91-120	f	t
4006.1.1.4	PF07916	3516872	A0A077ZIE0_F1_nD3	A0A077ZIE0_F1	afdb	41-115,291-415	f	t
601.7.1.56	PF23605	3738232	O13967_F1_nD3	O13967_F1	afdb	476-625	f	t
10.32.1.286	PF00722	3676288	A0A1D6DXK9_F1_nD1	A0A1D6DXK9_F1	afdb	36-128,226-258	f	t
109.4.1.3071	PF02985,PF13513,PF18808,PF24714,PF25574,PF25780	3743227	O74476_F1_nD1	O74476_F1	afdb	6-815,836-865	f	t
4044.1.1.18	PF06683	3832947	A0A1P8APD3_F1_nD1	A0A1P8APD3_F1	afdb	31-75,111-160	f	t
11.1.1.1243	PF23892	4622732	O67286_nD1	O67286_F1	afdb	26-145	f	t
3755.3.1.584	PF12107	4565795	P49054_nD1	P49054_F1	afdb	66-210,216-339	f	t
4991.1.1.81	PF12277	3280183	K0EPT9_F1_nD1	K0EPT9_F1	afdb	6-73	f	t
904.1.1.52	PF00643,PF12126	3606635	Q585W2_F1_nD3	Q585W2_F1	afdb	141-325	f	t
4.1.1.411	PF17667	3640328	A0A0A2UZK9_F1_nD3	A0A0A2UZK9_F1	afdb	376-445	f	t
101.1.9.117	PF08364	4230774	B8D9G2_nD1	B8D9G2_F1	afdb	1-95	f	t
377.9.1.23	PF00643	3437766	Q6ATK0_F1_nD2	Q6ATK0_F1	afdb	106-150	f	t
1075.1.1.66	PF00528	4991634	G4RNS0_F1_nD1	G4RNS0_F1	afdb	6-275,286-555	f	t
109.4.1.3425	PF02985,PF12755,PF25574	4028214	Q8I3M5_F1_nD2	Q8I3M5_F1	afdb	341-360,386-625	f	t
101.1.2.826	PF11740	3978934	Q7DAP1_F1_nD1	Q7DAP1_F1	afdb	6-55	f	t
101.1.12.11	PF07061	3250116	Q54BH2_F1_nD2	Q54BH2_F1	afdb	81-115	f	t
3567.1.1.180	PF03040	4303556	Q9MUN7_nD1	Q9MUN7_F1	afdb	11-130	f	t
2004.1.1.872	PF23559	3342026	A0A0R0L5T0_F1_nD3	A0A0R0L5T0_F1	afdb	146-270	f	t
101.1.17.46	PF15995	3397629	Q9W1S3_F1_nD3	Q9W1S3_F1	afdb	116-130,711-760	f	t
4012.3.1.6	PF17400	3590089	A0A132ZGL2_F1_nD1	A0A132ZGL2_F1	afdb	11-59	f	t
3567.1.1.191	PF01943	5001860	L0KTJ2_F1_nD1	L0KTJ2_F1	afdb	1-480	f	t
2002.1.1.451	PF14885	4974836	EPP00015523_nD1	EPP00015523	epp	41-340,366-375	f	t
5027.1.1.29	PF05405	3682452	Q6R9J5_F1_nD2	Q6R9J5_F1	afdb	51-170	f	t
256.1.1.9	PF23028	3492449	A0A3Q0KM77_F1_nD5	A0A3Q0KM77_F1	afdb	776-785,826-840,1001-1050	f	t
3493.1.1.12	PF27937	3526103	Q8N350_F1_nD1	Q8N350_F1	afdb	46-85	f	t
4082.1.1.5	PF27473	4602458	Q56336_nD3	Q56336_F1	afdb	221-335	f	t
603.1.1.158	PF08580	4018811	A0A175W1X9_F1_nD3	A0A175W1X9_F1	afdb	636-765	f	t
389.1.1.157	PF05647	3246091	O17084_F1_nD2	O17084_F1	afdb	496-675	f	t
4168.1.1.11	PF14990	3402050	B7Z0X7_F1_nD1	B7Z0X7_F1	afdb	6-45	f	t
101.1.2.940	PF26383	4938700	A0A7C0X2B8_F1_nD2	A0A7C0X2B8_F1	afdb	91-310	f	t
109.4.1.3525	PF08628	3414348	Q9W3M3_F1_nD5	Q9W3M3_F1	afdb	791-820,946-1010,1051-1065,1326-1350,1396-1490	f	t
192.29.1.276	PF09766	3916012	Q6NY52_F1_nD4	Q6NY52_F1	afdb	251-295,336-475	f	t
274.1.1.65	PF19659	3968061	Q9I175_F1_nD1	Q9I175_F1	afdb	56-173	f	t
109.4.1.2927	PF01535,PF13041,PF13812,PF14432	3349456	I1J4E0_F1_nD3	I1J4E0_F1	afdb	301-560	f	t
181.1.1.20	PF08550	3632149	C1H000_F1_nD1	C1H000_F1	afdb	16-85	f	t
386.1.1.422	PF26266	4962043	D4GQR8_F1_nD1	D4GQR8_F1	afdb	36-90	f	t
375.1.1.356	PF29210	4968925	EPP00026116_nD2	EPP00026116	epp	226-265	f	t
192.8.1.347	PF28782	3363949	A0A0R0ILA2_F1_nD6	A0A0R0ILA2_F1	afdb	436-580	f	t
3291.1.1.218	PF15796	3875083	Q7TT50_F1_nD2	Q7TT50_F1	afdb	441-665,696-855	f	t
3843.1.1.38	PF18895	5056427	A0A842X2J4_F1_nD1	A0A842X2J4_F1	afdb	1-110	f	t
327.7.1.15	PF24911	4121954	P40773_nD3	P40773_F1	afdb	101-225	f	t
3444.2.1.5	PF25179	3528856	Q96S06_F1_nD4	Q96S06_F1	afdb	416-440,466-565	f	t
605.1.1.229	PF24871	3994340	A0A158Q5L0_F1_nD1	A0A158Q5L0_F1	afdb	51-150	f	t
4991.1.1.52	PF04100	3524708	Q5VIR6_F1_nD1	Q5VIR6_F1	afdb	16-130	f	t
3860.1.1.168	PF05003	3434008	A0A0P0VAZ1_F1_nD1	A0A0P0VAZ1_F1	afdb	11-35,81-165,196-225	f	t
306.6.1.3	PF14111	3382424	A0A0R0GRS7_F1_nD1	A0A0R0GRS7_F1	afdb	1-50,201-215	f	t
633.21.1.34	PF23636	3279916	K0F534_F1_nD1	K0F534_F1	afdb	16-130	f	t
603.1.1.153	PF20975	4288630	A0A0H2ZJS2_nD2	A0A0H2ZJS2_F1	afdb	41-155	f	t
150.5.1.73	PF05478	3780065	A0A0G2JWD0_F1_nD4	A0A0G2JWD0_F1	afdb	286-335,631-705	f	t
208.1.1.39	PF00550	3654487	A0A1D6E8I9_F1_nD6	A0A1D6E8I9_F1	afdb	1226-1350	f	t
101.1.1.488	PF25375	3233860	Q27395_F1_nD4	Q27395_F1	afdb	936-1060	f	t
142.1.1.54	PF13520	4998318	EPP00007844_nD1	EPP00007844	epp	1-110	f	t
192.8.1.403	PF07842	3576685	A0A3P7E332_F1_nD1	A0A3P7E332_F1	afdb	316-570	f	t
2.4.1.18	PF22483	5049784	A0A532TE31_F1_nD1	A0A532TE31_F1	afdb	26-80	f	t
3921.1.1.6	PF13515	3267773	Q54NA5_F1_nD2	Q54NA5_F1	afdb	16-180,676-835	f	t
3922.1.1.262	PF03920	3573450	Q08117_F1_nD1	Q08117_F1	afdb	26-130	f	t
4177.1.1.133	PF05794	3321714	I1KUN4_F1_nD9	I1KUN4_F1	afdb	711-875	f	t
101.1.1.489	PF05263	4033888	Q2FYC3_F1_nD1	Q2FYC3_F1	afdb	11-140	f	t
4307.1.1.24	PF03672	4136823	A4VX34_nD1	A4VX34_F1	afdb	1-70	f	t
7000.1.1.4	PF27234	5025666	Q9HKN3_F1_nD1	Q9HKN3_F1	afdb	11-165	f	t
192.29.1.239	PF01025	4528408	A4YJR1_nD2	A4YJR1_F1	afdb	76-130	f	t
601.4.1.91	PF30769	5041256	A0A2P6VU62_F1_nD4	A0A2P6VU62_F1	afdb	446-550	f	t
4.26.1.10	PF25207	4962276	D4GRC2_F1_nD1	D4GRC2_F1	afdb	6-50	f	t
604.12.1.92	PF09773	3581305	A0A3P7FMG5_F1_nD4	A0A3P7FMG5_F1	afdb	471-590,626-710	f	t
192.29.1.286	PF23605	3744868	Q9P377_F1_nD2	Q9P377_F1	afdb	411-585	f	t
5063.1.1.13	PF12776	3311071	A0A0R0L5V0_F1_nD1	A0A0R0L5V0_F1	afdb	21-75	f	t
192.29.1.222	PF08550	3651435	A0A1D6LQW1_F1_nD1	A0A1D6LQW1_F1	afdb	51-125	f	t
3967.1.1.105	PF24319	3194825	U7Q0M5_F1_nD4	U7Q0M5_F1	afdb	1126-1190,1261-1395,1426-1450,1471-1510	f	t
633.15.1.4	PF24871	3624201	A0A044TK65_F1_nD1	A0A044TK65_F1	afdb	1-135,166-320	f	t
1188.1.1.4	PF03169	3461383	Q688S6_F1_nD1	Q688S6_F1	afdb	31-180,361-535	f	t
1132.1.1.21	PF10376	4292483	B7ZD04_nD1	B7ZD04_F1	afdb	111-135,141-200	f	t
10.36.1.2	PF23623	3214877	A0A1X7RBP4_F1_nD1	A0A1X7RBP4_F1	afdb	81-190,286-300	f	t
873.1.1.16	PF06505	5072654	UPI0032484B5B_nD1	UPI0032484B5B	uniparc	16-220	f	t
109.4.1.2814	PF02985,PF13513,PF18808,PF18816,PF18829,PF23271,PF25574,PF25780	3210725	C0NGE1_F1_nD1	C0NGE1_F1	afdb	6-1095	f	t
6158.1.1.29	PF00999	3581056	A0A3P7G328_F1_nD1	A0A3P7G328_F1	afdb	11-70	f	t
544.1.1.4	PF28319	3759368	F7FM87_F1_nD1	F7FM87_F1	afdb	221-325	f	t
162.1.1.5	PF30457	4009630	P32152_F1_nD4	P32152_F1	afdb	246-345	f	t
633.10.1.44	PF27307	5037843	A0A257AN62_F1_nD1	A0A257AN62_F1	afdb	11-163	f	t
3626.1.1.3	PF22335	4944832	A0A9Y1BM13_F1_nD3	A0A9Y1BM13_F1	afdb	261-300,326-380	f	t
101.1.4.69	PF15961	3573452	A8K0R7_F1_nD1	A8K0R7_F1	afdb	366-445	f	t
145.1.1.57	PF15965	3224201	O17324_F1_nD3	O17324_F1	afdb	46-90,268-290,356-425	f	t
150.3.1.56	PF02517	5001385	EPP00005213_nD3	EPP00005213	epp	146-170,186-285	f	t
101.1.2.870	PF00196	4952294	A5UJ96_F1_nD2	A5UJ96_F1	afdb	61-115	f	t
3567.1.1.172	PF28334	4497283	Q873X0_nD5	Q873X0_F1	afdb	326-355,531-565	f	t
377.1.1.90	PF00096	3177907	P53968_F1_nD2	P53968_F1	afdb	591-620	f	t
11.2.1.114	PF00168,PF11618	3542698	Q96KN7_F1_nD6	Q96KN7_F1	afdb	626-940	f	t
304.48.1.104	PF19259	3168927	Q99315_F1_nD1	Q99315_F1	afdb	26-105	f	t
601.4.1.70	PF06746	3836490	A0A1P8BDW4_F1_nD1	A0A1P8BDW4_F1	afdb	31-195	f	t
4.1.1.437	PF29224	4508412	O83284_nD1	O83284_F1	afdb	36-95	f	t
2002.1.1.373	PF15459	3730404	A0A0D2G8S7_F1_nD2	A0A0D2G8S7_F1	afdb	96-320,341-360,416-450	f	t
174.1.1.75	PF03189	3499253	A0A5K4F1D5_F1_nD1	A0A5K4F1D5_F1	afdb	26-280	f	t
3826.1.1.51	PF01061	3447513	A0A0P0VM04_F1_nD1	A0A0P0VM04_F1	afdb	211-328	f	t
103.4.1.28	PF21539	3551338	Q96RN5_F1_nD6	Q96RN5_F1	afdb	676-785	f	t
109.4.1.2782	PF13174,PF30363,PF30475	4235024	A4IHR1_nD1	A4IHR1_F1	afdb	1-645	f	t
603.1.1.160	PF00244	3669701	A0A1D6GJ76_F1_nD1	A0A1D6GJ76_F1	afdb	1-115	f	t
5048.1.1.10	PF06246	3658655	A0A1D6KN04_F1_nD1	A0A1D6KN04_F1	afdb	52-245	f	t
3939.1.1.259	PF09738	3918666	A0A0R4IMS4_F1_nD2	A0A0R4IMS4_F1	afdb	111-235	f	t
192.8.1.401	PF03087	3651880	A0A1D6GWM8_F1_nD1	A0A1D6GWM8_F1	afdb	51-140	f	t
327.11.1.12	PF26955	3581178	A0A3P7G0C3_F1_nD1	A0A3P7G0C3_F1	afdb	1-70	f	t
103.12.1.11	PF01348	3469643	Q0DAE7_F1_nD1	Q0DAE7_F1	afdb	1-60	f	t
327.11.2.73	PF01966	4316396	P75506_nD2	P75506_F1	afdb	141-160,176-240,246-400	f	t
3755.4.1.79	PF19445	4337254	Q0D1J4_nD2	Q0D1J4_F1	afdb	241-355	f	t
3788.1.1.26	PF02194	3193541	U7PV06_F1_nD2	U7PV06_F1	afdb	181-250,1146-1170	f	t
192.5.1.24	PF07061	4022111	A0A175W559_F1_nD3	A0A175W559_F1	afdb	131-240	f	t
2484.1.1.300	PF00155	3606980	Q38BR5_F1_nD1	Q38BR5_F1	afdb	41-170,251-285	f	t
614.1.1.12	PF02363	3228078	O18118_F1_nD3	O18118_F1	afdb	256-295	f	t
375.1.1.274	PF12855	3209169	C0NPA3_F1_nD1	C0NPA3_F1	afdb	6-35	f	t
2003.1.5.335	PF02353,PF13489,PF13649	3720666	A0A0D2HBB8_F1_nD1	A0A0D2HBB8_F1	afdb	6-340	f	t
5050.1.1.109	PF00083,PF23262	3782211	Q59P92_F1_nD2	Q59P92_F1	afdb	321-570	f	t
103.1.1.120	PF04051	3688637	A0A1C1C6K4_F1_nD1	A0A1C1C6K4_F1	afdb	26-110	f	t
3711.1.1.61	PF04420	4670545	Q7S0A1_nD1	Q7S0A1_F1	afdb	26-115	f	t
11.1.1.1370	PF07654,PF07686	3560360	Q9UM44_F1_nD2	Q9UM44_F1	afdb	141-335	f	t
604.12.1.115	PF26206	4141009	Q0VCG9_nD1	Q0VCG9_F1	afdb	56-175	f	t
605.1.1.305	PF02609	4396464	Q39UA9_nD1	Q39UA9_F1	afdb	1-60	f	t
109.4.1.3555	PF02985,PF21547,PF24181	3192779	U7PWG7_F1_nD2	U7PWG7_F1	afdb	441-900,976-1100,1161-1270	f	t
2004.1.1.1198	PF03144	4944210	A0A9Y1BKU1_F1_nD1	A0A9Y1BKU1_F1	afdb	6-155	f	t
719.1.1.7	PF30203	3169943	P53150_F1_nD1	P53150_F1	afdb	6-150	f	t
327.11.2.85	PF23147	3182610	U7PQW8_F1_nD1	U7PQW8_F1	afdb	61-125	f	t
5.1.8.9	PF01344	3759926	M0R4Q5_F1_nD3	M0R4Q5_F1	afdb	351-485	f	t
5046.1.1.284	PF27974	3523084	Q8N4C6_F1_nD4	Q8N4C6_F1	afdb	356-390,426-570,616-740	f	t
192.29.1.208	PF24809	3730884	A0A0D2EZ78_F1_nD1	A0A0D2EZ78_F1	afdb	16-240	f	t
532.2.1.13	PF26740	3436176	A0A0N7KPN0_F1_nD1	A0A0N7KPN0_F1	afdb	36-110	f	t
605.1.1.299	PF23195	3848292	Q14DL0_F1_nD2	Q14DL0_F1	afdb	171-240	f	t
1.1.2.43	PF31189	4294281	P10773_nD1	P10773_F1	afdb	6-115	f	t
3788.1.1.24	PF00651	3840278	O88282_F1_nD1	O88282_F1	afdb	11-70	f	t
6169.1.1.58	PF27822	3567372	Q9Y286_F1_nD4	Q9Y286_F1	afdb	351-380	f	t
4.8.1.49	PF24766	3811728	Q9FKZ6_F1_nD2	Q9FKZ6_F1	afdb	126-260	f	t
1008.1.1.74	PF25828	3500243	A0A3Q0KL58_F1_nD5	A0A3Q0KL58_F1	afdb	1341-1415,1481-1545	f	t
632.19.1.5	PF05620	4675311	Q0IHJ0_nD1	Q0IHJ0_F1	afdb	16-75,91-150	f	t
101.1.2.898	PF13187	5049027	A0A532TGB8_F1_nD1	A0A532TGB8_F1	afdb	1-165	f	t
103.4.1.31	PF30410	4936475	A0A520KTI9_F1_nD2	A0A520KTI9_F1	afdb	166-230	f	t
101.1.2.762	PF25863	4142759	O86683_nD5	O86683_F1	afdb	871-970	f	t
325.1.7.53	PF15790	4333281	Q6ZTU2_nD1	Q6ZTU2_F1	afdb	351-415	f	t
2007.1.14.31	PF00450	3819352	Q9LXY6_F1_nD1	Q9LXY6_F1	afdb	71-250	f	t
4076.2.1.6	PF09082	4932189	A0A1Y3GI47_F1_nD1	A0A1Y3GI47_F1	afdb	1-70	f	t
5.1.4.567	PF17312	4385734	P22294_nD1	P22294_F1	afdb	1-333	f	t
148.1.1.74	PF29498	3176813	P38900_F1_nD2	P38900_F1	afdb	423-450,506-595	f	t
605.4.1.7	PF05640	3622777	A0A044QR87_F1_nD1	A0A044QR87_F1	afdb	6-85	f	t
109.4.1.2910	PF02184,PF23233,PF23240,PF23241	3807396	F4JC74_F1_nD1	F4JC74_F1	afdb	31-605,626-655	f	t
109.4.1.2761	PF03810,PF25795,PF28490	3495566	A0A5K4FD88_F1_nD1	A0A5K4FD88_F1	afdb	1-340,371-1110,1176-1325	f	t
4991.1.1.66	PF07529	3381050	A0A0R0KY87_F1_nD2	A0A0R0KY87_F1	afdb	36-140,1341-1410,1431-1460	f	t
2007.1.4.12	PF04463	5003018	L0KX45_F1_nD1	L0KX45_F1	afdb	16-185	f	t
109.4.1.3458	PF23123	3874942	Q920I9_F1_nD2	Q920I9_F1	afdb	976-1055,1116-1140,1166-1350	f	t
2003.1.9.12	PF12589	3300156	C6TI19_F1_nD2	C6TI19_F1	afdb	256-285	f	t
605.3.1.3	PF02042	3664497	A0A1D6NRP6_F1_nD6	A0A1D6NRP6_F1	afdb	791-900	f	t
3455.1.1.15	PF12297	3863680	Q8K1G2_F1_nD5	Q8K1G2_F1	afdb	366-445,776-850	f	t
531.2.1.4	PF01706,PF14841,PF14842	4390259	O54244_nD1	O54244_F1	afdb	16-335	f	t
603.1.1.117	PF09753	3575069	A0A3P7DZU2_F1_nD1	A0A3P7DZU2_F1	afdb	1-75	f	t
3684.1.1.44	PF19443	4169938	P07167_nD1	P07167_F1	afdb	41-135,231-250	f	t
605.1.1.359	PF13185	4987451	EPP00019451_nD2	EPP00019451	epp	241-510	f	t
109.4.1.3102	PF07719,PF13181,PF13424,PF13431	4048995	P33746_nD1	P33746_F1	afdb	1-315	f	t
2004.1.1.884	PF24933	3679471	A0A1D6F810_F1_nD3	A0A1D6F810_F1	afdb	431-530,696-760,806-940	f	t
109.4.1.2963	PF04049,PF13174,PF13181,PF13414	3338853	I1LP56_F1_nD2	I1LP56_F1	afdb	56-75,231-585	f	t
386.1.1.224	PF08225	3226765	P24349_F1_nD1	P24349_F1	afdb	81-105	f	t
5086.1.1.221	PF03176	3953720	P9WJV9_F1_nD3	P9WJV9_F1	afdb	476-675	f	t
1.1.8.23	PF05947	3981035	Q8ZRL9_F1_nD3	Q8ZRL9_F1	afdb	86-140,316-325,451-485	f	t
376.1.2.32	PF01428	3322125	I1N5X4_F1_nD3	I1N5X4_F1	afdb	101-140	f	t
604.5.1.43	PF01093	3569902	P10909_F1_nD1	P10909_F1	afdb	56-105,156-190,251-270,326-365	f	t
304.3.1.19	PF23398	3717663	Q4DJH2_F1_nD6	Q4DJH2_F1	afdb	586-640,891-915	f	t
109.4.1.2537	PF02985,PF21041,PF23271,PF24984,PF24987,PF25801	3937775	A0A0K0E1I8_F1_nD5	A0A0K0E1I8_F1	afdb	1321-2635	f	t
109.4.1.3366	PF23744,PF27652,PF30701	3449836	Q6Z6H7_F1_nD1	Q6Z6H7_F1	afdb	6-460	f	t
2007.1.3.68	PF00994	3961762	X8FLQ0_F1_nD1	X8FLQ0_F1	afdb	6-85	f	t
11.1.1.825	PF01049	4463759	P33145_nD7	P33145_F1	afdb	636-685,691-730	f	t
101.1.11.195	PF15996	3213825	Q9U252_F1_nD2	Q9U252_F1	afdb	266-305	f	t
170.1.1.33	PF13932	4204405	A1WSY5_nD4	A1WSY5_F1	afdb	551-620	f	t
109.4.1.2476	PF14776,PF26723	3518150	A0A077YX75_F1_nD2	A0A077YX75_F1	afdb	216-260,401-635,676-770,901-1150,1186-1560,1616-1715	f	t
110.1.1.43	PF18865	4954374	A5UNF2_F1_nD1	A5UNF2_F1	afdb	6-105	f	t
145.1.1.64	PF27582	3562042	Q8TCJ0_F1_nD3	Q8TCJ0_F1	afdb	316-355	f	t
6055.1.1.7	PF11779	3548989	Q969W0_F1_nD1	Q969W0_F1	afdb	6-60	f	t
922.1.1.37	PF00007,PF19035	4609858	P42642_nD3	P42642_F1	afdb	206-334	f	t
6159.1.1.6	PF05553	3378326	A0A0R0GLF8_F1_nD1	A0A0R0GLF8_F1	afdb	216-240	f	t
632.22.1.105	PF05557	3737529	P87169_F1_nD4	P87169_F1	afdb	326-440,466-500	f	t
109.4.1.3281	PF16558	3253502	Q54GG5_F1_nD1	Q54GG5_F1	afdb	11-330	f	t
101.1.2.704	PF05050	3683440	A0A1D6GME8_F1_nD1	A0A1D6GME8_F1	afdb	6-50,71-85,116-205	f	t
4995.1.1.9	PF08689	4257812	Q74Z26_nD2	Q74Z26_F1	afdb	261-455	f	t
376.1.3.95	PF17980,PF21255	4889541	e9prwB1	9prw_B	pdb	B:1-74	f	t
192.2.1.48	PF26022	3923871	A0A0K0E5C5_F1_nD1	A0A0K0E5C5_F1	afdb	11-180	f	t
101.1.8.15	PF15612	3449974	A0A0P0XA66_F1_nD1	A0A0P0XA66_F1	afdb	11-75	f	t
109.20.1.5	PF25768	3756112	A6N6J5_F1_nD4	A6N6J5_F1	afdb	946-1110	f	t
605.1.1.303	PF05119	4030787	Q2FWT3_F1_nD1	Q2FWT3_F1	afdb	36-135	f	t
1008.1.1.107	PF15186	3869732	Q810P0_F1_nD1	Q810P0_F1	afdb	6-155	f	t
854.1.1.3	PF05234	3209039	C0NXF5_F1_nD1	C0NXF5_F1	afdb	98-145	f	t
9.2.1.7	PF30970	3697524	A0A1C1C7S4_F1_nD1	A0A1C1C7S4_F1	afdb	26-115	f	t
622.4.1.66	PF04186	4964513	D4GWK0_F1_nD1	D4GWK0_F1	afdb	6-100	f	t
4146.1.1.7	PF06464	3755193	Q9Z330_F1_nD1	Q9Z330_F1	afdb	16-95	f	t
109.4.1.3005	PF01535,PF13812,PF14432	3366458	K7K128_F1_nD1	K7K128_F1	afdb	21-445	f	t
4030.1.1.19	PF25417	3206589	C0NM26_F1_nD2	C0NM26_F1	afdb	466-515	f	t
101.1.2.882	PF04023	4947701	A0AAF0D2I5_F1_nD1	A0AAF0D2I5_F1	afdb	6-105	f	t
375.1.1.302	PF15749	4263982	Q6NTE8_nD1	Q6NTE8_F1	afdb	6-60	f	t
3567.1.1.166	PF15205	3536119	Q5JTB6_F1_nD1	Q5JTB6_F1	afdb	36-75	f	t
274.1.1.57	PF09737	3657993	A0A1D6J1L8_F1_nD1	A0A1D6J1L8_F1	afdb	1-30,56-110	f	t
4120.1.1.67	PF13853	3852491	E9PUS9_F1_nD1	E9PUS9_F1	afdb	1-110	f	t
6055.1.1.36	PF23670	3258684	Q8T850_F1_nD1	Q8T850_F1	afdb	6-40	f	t
109.4.1.2923	PF22956,PF29891,PF29896	3245773	G5ECH5_F1_nD1	G5ECH5_F1	afdb	56-450,486-495,531-590,886-895,986-1430	f	t
4003.1.1.4	PF31276	4653613	A0A144LVL3_nD1	A0A144LVL3_F1	afdb	51-115	f	t
5069.1.3.135	PF19447	4982132	EPP00029034_nD1	EPP00029034	epp	1-94	f	t
109.4.1.3408	PF11865,PF13513,PF23271,PF25574	3248898	Q86C65_F1_nD1	Q86C65_F1	afdb	6-1135	f	t
11.1.1.1222	PF28628	3825489	F4KFS5_F1_nD6	F4KFS5_F1	afdb	861-980	f	t
605.1.1.204	PF02325	3662616	A0A096RG90_F1_nD1	A0A096RG90_F1	afdb	81-170	f	t
101.3.1.4	PF27707	3307218	A0A0R0H4Z7_F1_nD1	A0A0R0H4Z7_F1	afdb	41-80	f	t
601.3.1.18	PF04031	3939091	A0A0K0E9M8_F1_nD1	A0A0K0E9M8_F1	afdb	16-175	f	t
5069.1.3.83	PF14479	3721934	A0A0D2E301_F1_nD1	A0A0D2E301_F1	afdb	1-105,161-230	f	t
223.3.1.19	PF30382,PF30384	3981283	Q8ZN47_F1_nD2	Q8ZN47_F1	afdb	251-365,386-680	f	t
109.4.1.2564	PF00515,PF13181,PF13374,PF14559	4003695	A0A0N4U9Y0_F1_nD4	A0A0N4U9Y0_F1	afdb	471-1105,1181-1215	f	t
5.1.3.260	PF07646,PF24750	3813682	Q9M310_F1_nD2	Q9M310_F1	afdb	81-400	f	t
101.1.10.56	PF28509	3419225	A0A0P0X7F2_F1_nD1	A0A0P0X7F2_F1	afdb	76-185	f	t
109.4.1.2673	PF30978	3666843	A0A1D6MHH7_F1_nD1	A0A1D6MHH7_F1	afdb	6-35,91-329	f	t
605.1.1.250	PF25886	3203800	C0NX64_F1_nD1	C0NX64_F1	afdb	116-190	f	t
