domain_id,sequence_length,f_group_id,t_group_id,h_group_id,f_name,fgroup_median,fgroup_stddev,ratio_to_median,z_score,is_discontinuous,range_definition,source,anomaly_type
Q0PAF1_F1_nD1,420,5.1.3.18,5.1.3,5.1,SdiA-regulated,255.0,66.92044769983477,1.6470588235294117,2.465614108562029,False,21-440,AFDB,too_long
A0A0R0ELG8_F1_nD1,85,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2463768115942029,-2.462073395452496,False,126-210,AFDB,too_short
A0A0R0HQB9_F1_nD3,85,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2463768115942029,-2.462073395452496,False,241-325,AFDB,too_short
E9AHX8_F1_nD1,605,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.7536231884057971,2.462073395452496,True,"6-300,326-610,666-690",AFDB,too_long
M0R2J8_F1_nD3,85,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2463768115942029,-2.462073395452496,False,386-470,AFDB,too_short
Q0D6V7_F1_nD1,85,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2463768115942029,-2.462073395452496,False,231-315,AFDB,too_short
Q19124_F1_nD2,85,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2463768115942029,-2.462073395452496,True,"56-115,151-175",AFDB,too_short
P38959_F1_nD4,85,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2463768115942029,-2.462073395452496,False,891-975,AFDB,too_short
A0A5K4EE12_F1_nD1,85,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2463768115942029,-2.462073395452496,False,11-95,AFDB,too_short
K0F1Q8_F1_nD2,85,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2463768115942029,-2.462073395452496,False,126-210,AFDB,too_short
A0A0P0V3R6_F1_nD1,85,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2463768115942029,-2.462073395452496,False,6-90,AFDB,too_short
O76734_F1_nD1,85,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2463768115942029,-2.462073395452496,False,1-85,AFDB,too_short
A0A077Z6A6_F1_nD1,65,5.1.5.6,5.1.5,5.1,"DPPIV_N,Dpp_8_9_N",558.0,200.300212548838,0.11648745519713262,-2.4613054261227743,False,161-225,AFDB,too_short
Q9P283_F1_nD8,55,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.15942028985507245,-2.4592107053294194,False,906-960,AFDB,too_short
A0A1C1CIE5_F1_nD1,635,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,1.8405797101449275,2.4592107053294194,True,"1-605,646-675",AFDB,too_long
Q9P283_F1_nD7,55,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.15942028985507245,-2.4592107053294194,False,851-905,AFDB,too_short
P40362_F1_nD2,55,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.15942028985507245,-2.4592107053294194,False,121-175,AFDB,too_short
e6n1bA1,364,5.1.2.10,5.1.2,5.1,DUF1861,144.5,89.3670704263557,2.519031141868512,2.4561619727803694,False,A:48-411,PDB,too_long
A0A0P0W799_F1_nD2,30,5.1.4.60,5.1.4,5.1,Tectonin,247.5,88.59586305440345,0.12121212121212122,-2.4549679014520267,False,81-110,AFDB,too_short
K0F484_F1_nD1,108,5.1.5.4,5.1.5,5.1,DPPIV_N,469.0,147.133043374619,0.2302771855010661,-2.4535616998069507,True,"66-138,166-200",AFDB,too_short
K7V725_F1_nD1,275,5.1.3.11,5.1.3,5.1,MRJP,385.0,44.85336750201914,0.7142857142857143,-2.4524357060826745,False,21-295,AFDB,too_short
e6q0rB01,229,5.1.13.1,5.1.13,5.1,DCAF15_WD40,339.5,45.071025819489094,0.6745213549337261,-2.4516859332768695,False,48-276,PDB,too_short
A0A0P0VHH7_F1_nD1,165,5.1.2.9,5.1.2,5.1,Apyrase,315.0,61.34629780164614,0.5238095238095238,-2.4451353280519394,False,1-165,AFDB,too_short
Q5AHD6_F1_nD1,520,5.1.2.7,5.1.2,5.1,Glyco_hydro_130,335.0,75.71233431251349,1.5522388059701493,2.4434592022534405,True,"96-590,626-650",AFDB,too_long
e8ro0W02,57,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.16521739130434782,-2.442250631499561,False,511-567,PDB,too_short
O02297_F1_nD2,110,5.1.5.4,5.1.5,5.1,DPPIV_N,469.0,147.133043374619,0.2345415778251599,-2.439968560195832,False,276-385,AFDB,too_short
Q6ASY4_F1_nD2,110,5.1.5.4,5.1.5,5.1,DPPIV_N,469.0,147.133043374619,0.2345415778251599,-2.439968560195832,False,56-165,AFDB,too_short
A0A5K4FB44_F1_nD1,110,5.1.5.4,5.1.5,5.1,DPPIV_N,469.0,147.133043374619,0.2345415778251599,-2.439968560195832,True,"1-25,46-130",AFDB,too_short
U7Q7S1_F1_nD2,60,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,0.1643835616438356,-2.4391303619097995,True,"186-210,296-330",AFDB,too_short
Q9Y5S2_F1_nD3,80,5.1.4.8,5.1.4,5.1,CNH,334.5,104.513124653951,0.23916292974588937,-2.4351008626205006,False,861-940,AFDB,too_short
Q0DQG8_F1_nD1,453,5.1.3.6,5.1.3,5.1,Kelch_1,305.0,60.810752030744325,1.4852459016393442,2.4337801302831292,False,1-453,AFDB,too_long
A0A0P0XRG6_F1_nD2,40,5.1.4.64,5.1.4,5.1,YNCE,322.0,115.894524907525,0.12422360248447205,-2.4332469564460832,False,131-170,AFDB,too_short
I1LHX1_F1_nD1,485,5.1.11.2,5.1.11,5.1,PQQ_2,366.5,48.70985526564414,1.3233287858117326,2.4327725745385247,True,"26-195,231-250,281-320,376-475,501-655",AFDB,too_long
B0R0T1_F1_nD7,490,5.1.4.57,5.1.4,5.1,PALB2_WD40,357.5,54.490390110358774,1.3706293706293706,2.431621424101557,True,"1016-1040,1071-1535",AFDB,too_long
Q5ABT8_F1_nD2,519,5.1.2.7,5.1.2,5.1,Glyco_hydro_130,335.0,75.71233431251349,1.5492537313432835,2.430251314673692,True,"111-474,496-650",AFDB,too_long
Q9ZVM6_F1_nD1,225,5.1.2.12,5.1.2,5.1,Tachylectin,85.0,57.61400098277933,2.6470588235294117,2.429964897626978,False,6-230,AFDB,too_long
e9ekpB1,275,5.1.4.248,5.1.4,5.1,WDR55,345.0,28.819500973535895,0.7971014492753623,-2.4289108983628465,False,B:31-305,PDB,too_short
P53621_F1_nD4,59,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.17101449275362318,-2.4252905576697033,False,1166-1224,AFDB,too_short
Q5VQ78_F1_nD4,25,5.1.4.19,5.1.4,5.1,Coatomer_WDAD,290.0,109.30521185580757,0.08620689655172414,-2.4244040654674426,False,861-885,AFDB,too_short
A0A0K0E653_F1_nD1,893,5.1.4.30,5.1.4,5.1,LLGL,375.0,213.729704766341,2.3813333333333335,2.4236219320393535,True,"6-705,761-953",AFDB,too_long
P39991_F1_nD1,90,5.1.4.36,5.1.4,5.1,MMS1_N,355.0,109.426324825571,0.2535211267605634,-2.421720736965427,True,"21-50,71-130",AFDB,too_short
I1MT29_F1_nD2,300,5.1.4.222,5.1.4,5.1,Beta_prop_At2g24240,345.0,18.595372510059562,0.8695652173913043,-2.419956899258474,False,106-405,AFDB,too_short
A0A077YZD6_F1_nD3,25,5.1.4.61,5.1.4,5.1,PAN2_N,341.5,130.806730895079,0.07320644216691069,-2.4196002593617822,False,686-710,AFDB,too_short
A0A077YVS1_F1_nD2,25,5.1.4.61,5.1.4,5.1,PAN2_N,341.5,130.806730895079,0.07320644216691069,-2.4196002593617822,False,216-240,AFDB,too_short
Q9V7A4_F1_nD5,60,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.17391304347826086,-2.4168105207547743,False,986-1045,AFDB,too_short
P42000_F1_nD1,60,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.17391304347826086,-2.4168105207547743,False,11-70,AFDB,too_short
P40055_F1_nD3,60,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.17391304347826086,-2.4168105207547743,False,476-535,AFDB,too_short
P40395_F1_nD1,705,5.1.4.56,5.1.4,5.1,NUP214,393.5,128.929050256333,1.7916137229987295,2.416057508999599,True,"1-180,241-640,666-790",AFDB,too_long
Q4DS45_F1_nD1,600,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.7391304347826086,2.4147258301553323,False,1-600,AFDB,too_long
A0A3P7EVE4_F1_nD1,600,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.7391304347826086,2.4147258301553323,True,"16-485,531-560,586-685",AFDB,too_long
Q6PGF3_F1_nD1,600,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.7391304347826086,2.4147258301553323,True,"1-395,416-545,726-740,766-825",AFDB,too_long
A0A5K4F1U3_F1_nD1,600,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.7391304347826086,2.4147258301553323,False,6-605,AFDB,too_long
A0A0D2H3L0_F1_nD3,600,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.7391304347826086,2.4147258301553323,True,"136-260,291-670,696-790",AFDB,too_long
Q8IWA0_F1_nD3,90,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2608695652173913,-2.4147258301553323,True,"691-755,806-830",AFDB,too_short
P47025_F1_nD1,90,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2608695652173913,-2.4147258301553323,False,216-305,AFDB,too_short
A0A0P0Y9J4_F1_nD1,90,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2608695652173913,-2.4147258301553323,False,31-120,AFDB,too_short
B1WC10_F1_nD3,90,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2608695652173913,-2.4147258301553323,False,521-610,AFDB,too_short
A0A5K4F3W0_F1_nD12,150,5.1.3.20,5.1.3,5.1,PD40,300.0,62.300845808542526,0.5,-2.4076719674234726,False,1651-1800,AFDB,too_short
A0A0R0JV91_F1_nD3,115,5.1.5.4,5.1.5,5.1,DPPIV_N,469.0,147.133043374619,0.24520255863539445,-2.4059857111680345,False,191-305,AFDB,too_short
O00423_F1_nD2,50,5.1.4.2,5.1.4,5.1,"WD40,HELP",325.0,114.34585640748914,0.15384615384615385,-2.4049843924382794,False,36-85,AFDB,too_short
A0A175VQF2_F1_nD5,665,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,1.821917808219178,2.399144618271934,False,636-1300,AFDB,too_long
A0A0P0Y740_F1_nD2,35,5.1.4.60,5.1.4,5.1,Tectonin,247.5,88.59586305440345,0.1414141414141414,-2.398531857740486,False,66-100,AFDB,too_short
A0A0P0W799_F1_nD1,35,5.1.4.60,5.1.4,5.1,Tectonin,247.5,88.59586305440345,0.1414141414141414,-2.398531857740486,False,21-55,AFDB,too_short
E7FD67_F1_nD1,885,5.1.4.30,5.1.4,5.1,LLGL,375.0,213.729704766341,2.36,2.3861914774904833,True,"6-650,706-945",AFDB,too_long
Q54DA0_F1_nD1,590,5.1.4.13,5.1.4,5.1,FG-GAP,439.0,63.28730689708414,1.3439635535307517,2.3859444713858897,False,41-630,AFDB,too_long
P0CG21_F1_nD1,118,5.1.5.4,5.1.5,5.1,DPPIV_N,469.0,147.133043374619,0.2515991471215352,-2.3855960017513564,False,6-123,AFDB,too_short
Q7KK54_F1_nD1,25,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.056818181818181816,-2.385030897940953,False,6-30,AFDB,too_short
G5EFK8_F1_nD1,25,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.056818181818181816,-2.385030897940953,False,66-90,AFDB,too_short
K7LBV0_F1_nD1,25,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.056818181818181816,-2.385030897940953,False,6-30,AFDB,too_short
Q6YU98_F1_nD2,25,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.056818181818181816,-2.385030897940953,False,661-685,AFDB,too_short
U7PY83_F1_nD1,25,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.056818181818181816,-2.385030897940953,False,1-25,AFDB,too_short
O14576_F1_nD2,25,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.056818181818181816,-2.385030897940953,False,91-115,AFDB,too_short
A0A5K4ERQ5_F1_nD1,25,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.056818181818181816,-2.385030897940953,False,6-30,AFDB,too_short
Q55FA5_F1_nD1,25,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.056818181818181816,-2.385030897940953,False,16-40,AFDB,too_short
K0FAE3_F1_nD1,25,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.056818181818181816,-2.385030897940953,False,6-30,AFDB,too_short
K7KSI2_F1_nD2,160,5.1.3.6,5.1.3,5.1,Kelch_1,305.0,60.810752030744325,0.5245901639344263,-2.384446749263877,False,56-215,AFDB,too_short
Q382J1_F1_nD1,450,5.1.3.6,5.1.3,5.1,Kelch_1,305.0,60.810752030744325,1.4754098360655739,2.384446749263877,True,"16-105,136-495",AFDB,too_long
K7MSM3_F1_nD2,160,5.1.3.6,5.1.3,5.1,Kelch_1,305.0,60.810752030744325,0.5245901639344263,-2.384446749263877,False,96-255,AFDB,too_short
A0A0P0XR43_F1_nD1,80,5.1.2.14,5.1.2,5.1,Phage_RBD_prop,296.5,90.82893129732548,0.26981450252951095,-2.3836017545036885,False,1-80,AFDB,too_short
U7Q654_F1_nD4,30,5.1.4.61,5.1.4,5.1,PAN2_N,341.5,130.806730895079,0.08784773060029283,-2.381375926670443,False,1081-1110,AFDB,too_short
K7MSV4_F1_nD2,30,5.1.4.61,5.1.4,5.1,PAN2_N,341.5,130.806730895079,0.08784773060029283,-2.381375926670443,False,81-110,AFDB,too_short
U7PQK0_F1_nD3,30,5.1.4.61,5.1.4,5.1,PAN2_N,341.5,130.806730895079,0.08784773060029283,-2.381375926670443,False,526-555,AFDB,too_short
A0A3Q0KMK2_F1_nD2,565,5.1.4.28,5.1.4,5.1,Kelch_2,354.0,88.65633735862403,1.5960451977401129,2.3799765057570927,False,321-885,AFDB,too_long
Q62179_F1_nD1,480,5.1.4.26,5.1.4,5.1,Reg_prop,314.0,69.77342035961291,1.5286624203821657,2.3791294613971097,False,31-510,AFDB,too_long
A0A3Q0KSY9_F1_nD2,30,5.1.4.19,5.1.4,5.1,Coatomer_WDAD,290.0,109.30521185580757,0.10344827586206896,-2.3786605925340947,False,441-470,AFDB,too_short
A0A3P7EKC1_F1_nD1,173,5.1.3.38,5.1.3,5.1,Mala_s_1-like,405.0,97.5355448222377,0.4271604938271605,-2.378620024349369,False,16-188,AFDB,too_short
P36130_F1_nD3,65,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.18840579710144928,-2.374410336180129,False,146-210,AFDB,too_short
P38873_F1_nD3,65,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.18840579710144928,-2.374410336180129,False,816-880,AFDB,too_short
P40055_F1_nD1,65,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.18840579710144928,-2.374410336180129,False,1-65,AFDB,too_short
A0A5K4F1G8_F1_nD6,120,5.1.5.4,5.1.5,5.1,DPPIV_N,469.0,147.133043374619,0.255863539445629,-2.3720028621402376,False,701-820,AFDB,too_short
Q0PC77_F1_nD1,120,5.1.5.4,5.1.5,5.1,DPPIV_N,469.0,147.133043374619,0.255863539445629,-2.3720028621402376,False,11-130,AFDB,too_short
A0A0P0XJ13_F1_nD1,105,5.1.4.62,5.1.4,5.1,PROPPIN,350.0,103.41523946104955,0.3,-2.369089906640666,False,6-110,AFDB,too_short
Q9UG01_F1_nD1,595,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.7246376811594204,2.367378264858169,False,1-595,AFDB,too_long
A0A077Z7H4_F1_nD1,95,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2753623188405797,-2.367378264858169,False,291-385,AFDB,too_short
C1GTN1_F1_nD1,595,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.7246376811594204,2.367378264858169,True,"16-25,131-265,311-760",AFDB,too_long
Q5RHH4_F1_nD1,595,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.7246376811594204,2.367378264858169,False,1-595,AFDB,too_long
A0A5K4FDN6_F1_nD3,95,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2753623188405797,-2.367378264858169,True,"341-375,711-745,776-800",AFDB,too_short
A0A3Q0KKL1_F1_nD2,85,5.1.5.6,5.1.5,5.1,"DPPIV_N,Dpp_8_9_N",558.0,200.300212548838,0.15232974910394265,-2.361455307415968,False,301-385,AFDB,too_short
Q0DAT1_F1_nD5,85,5.1.5.6,5.1.5,5.1,"DPPIV_N,Dpp_8_9_N",558.0,200.300212548838,0.15232974910394265,-2.361455307415968,False,551-635,AFDB,too_short
Q8IQJ2_F1_nD1,85,5.1.5.6,5.1.5,5.1,"DPPIV_N,Dpp_8_9_N",558.0,200.300212548838,0.15232974910394265,-2.361455307415968,True,"1-40,106-150",AFDB,too_short
A0A5K4EKA3_F1_nD2,85,5.1.5.6,5.1.5,5.1,"DPPIV_N,Dpp_8_9_N",558.0,200.300212548838,0.15232974910394265,-2.361455307415968,False,301-385,AFDB,too_short
e8r54A12,187,5.1.3.128,5.1.3,5.1,TEN_NHL,365.0,75.42376011406213,0.5123287671232877,-2.3599990206111903,True,"949-958,972-991,999-1014,1018-1021,1030-1040,1042-1052,1059-1076,1088-1184",PDB,too_short
e8r50B12,187,5.1.3.128,5.1.3,5.1,TEN_NHL,365.0,75.42376011406213,0.5123287671232877,-2.3599990206111903,True,"965-974,988-1007,1015-1030,1034-1037,1046-1056,1058-1068,1075-1092,1104-1200",PDB,too_short
U7Q7N6_F1_nD1,915,5.1.4.31,5.1.4,5.1,Lgl_C,390.0,222.469452763014,2.3461538461538463,2.3598745512232515,False,21-935,AFDB,too_long
A0A077Z2A9_F1_nD5,60,5.1.5.13,5.1.5,5.1,RGL11_C,494.0,183.923814926098,0.1214574898785425,-2.35967267302706,True,"971-1005,1036-1060",AFDB,too_short
A0A0R0EEU8_F1_nD1,70,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,0.1917808219178082,-2.359158874634068,False,1-70,AFDB,too_short
Q55A09_F1_nD1,30,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.06818181818181818,-2.356295585917568,False,196-225,AFDB,too_short
I1JII2_F1_nD2,30,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.06818181818181818,-2.356295585917568,False,181-210,AFDB,too_short
U7PTE9_F1_nD1,30,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.06818181818181818,-2.356295585917568,False,1-30,AFDB,too_short
Q21025_F1_nD3,30,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.06818181818181818,-2.356295585917568,False,196-225,AFDB,too_short
Q8H8M2_F1_nD1,30,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.06818181818181818,-2.356295585917568,False,1-30,AFDB,too_short
K0EYK7_F1_nD1,30,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.06818181818181818,-2.356295585917568,False,1-30,AFDB,too_short
A0A077ZIH4_F1_nD2,30,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.06818181818181818,-2.356295585917568,False,136-165,AFDB,too_short
Q8H668_F1_nD1,30,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.06818181818181818,-2.356295585917568,False,6-35,AFDB,too_short
P13612_F1_nD5,30,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.06818181818181818,-2.356295585917568,False,971-1000,AFDB,too_short
Q54PA1_F1_nD1,225,5.1.2.1,5.1.2,5.1,Glyco_hydro_32N,340.0,48.82674124429412,0.6617647058823529,-2.355266746650615,False,136-360,AFDB,too_short
Q2QLC0_nD1,700,5.1.4.12,5.1.4,5.1,Sema,474.0,95.98023039887183,1.4767932489451476,2.3546515679405626,True,"1-520,561-740",AFDB,too_long
A0A0D2G1F3_F1_nD1,335,5.1.4.59,5.1.4,5.1,"nos_propeller,nos_propeller_2",449.0,48.48780893095457,0.7461024498886414,-2.351106443319251,False,1-335,AFDB,too_short
Q8H594_F1_nD2,335,5.1.4.59,5.1.4,5.1,"nos_propeller,nos_propeller_2",449.0,48.48780893095457,0.7461024498886414,-2.351106443319251,False,101-435,AFDB,too_short
A0A5K4FFM3_F1_nD3,685,5.1.5.9,5.1.5,5.1,Cytochrom_D1,427.0,109.761461856026,1.604215456674473,2.35055178418103,True,"321-410,431-745,766-1045",AFDB,too_long
e8g66A02,68,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.19710144927536233,-2.348970225435342,True,"555-606,609-624",PDB,too_short
e8r3yL02,68,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,0.19710144927536233,-2.348970225435342,False,382-449,PDB,too_short
A0A3P7E1H4_F1_nD1,249,5.1.4.12,5.1.4,5.1,Sema,474.0,95.98023039887183,0.5253164556962026,-2.3442327556930382,False,26-274,AFDB,too_short
Q2QMD9_F1_nD2,410,5.1.3.2,5.1.3,5.1,Ldl_recept_b,285.0,53.35974654281193,1.4385964912280702,2.342589837822959,False,56-465,AFDB,too_long
O15040_F1_nD3,40,5.1.4.60,5.1.4,5.1,Tectonin,247.5,88.59586305440345,0.16161616161616163,-2.342095814028945,False,1036-1075,AFDB,too_short
A0A0N4UC72_F1_nD2,280,5.1.3.11,5.1.3,5.1,MRJP,385.0,44.85336750201914,0.7272727272727273,-2.3409613558061895,False,101-380,AFDB,too_short
A0A5K4FCB0_F1_nD7,140,5.1.3.31,5.1.3,5.1,Pectate_lyase22,386.0,105.137064689583,0.3626943005181347,-2.3398028157464217,True,"1411-1510,1551-1590",AFDB,too_short
Q15334_F1_nD1,875,5.1.4.30,5.1.4,5.1,LLGL,375.0,213.729704766341,2.3333333333333335,2.339403409304395,True,"1-645,716-945",AFDB,too_long
P48732_F1_nD1,493,5.1.4.35,5.1.4,5.1,Lactonase,334.5,67.9067681187048,1.4738415545590433,2.3340825132913583,True,"6-240,286-543",AFDB,too_long
A0A0N4U9R5_F1_nD1,250,5.1.4.12,5.1.4,5.1,Sema,474.0,95.98023039887183,0.5274261603375527,-2.3338139434455134,False,1-250,AFDB,too_short
U7PZ48_F1_nD1,620,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,1.7971014492753623,2.3320101516054836,False,6-625,AFDB,too_long
Q9H6R7_F1_nD3,90,5.1.4.16,5.1.4,5.1,CPSF_A,380.0,124.357393848634,0.23684210526315788,-2.331988400729785,False,596-685,AFDB,too_short
Q4D2K1_F1_nD1,285,5.1.4.25,5.1.4,5.1,Me-amine-dh_H,359.0,31.745293137150842,0.7938718662952646,-2.3310542347268286,False,11-295,AFDB,too_short
A0A0P0Y790_F1_nD2,85,5.1.2.14,5.1.2,5.1,Phage_RBD_prop,296.5,90.82893129732548,0.2866779089376054,-2.328553215138707,True,"11-20,106-180",AFDB,too_short
Q9W437_F1_nD1,35,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.07954545454545454,-2.3275602738941834,False,21-55,AFDB,too_short
A0A3Q0KBY2_F1_nD2,35,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.07954545454545454,-2.3275602738941834,False,281-315,AFDB,too_short
Q6YW01_F1_nD1,35,5.1.4.32,5.1.4,5.1,Nucleoporin_N,440.0,174.001938657599,0.07954545454545454,-2.3275602738941834,False,41-75,AFDB,too_short
A0A0P0W340_F1_nD1,445,5.1.3.20,5.1.3,5.1,PD40,300.0,62.300845808542526,1.4833333333333334,2.3274162351760235,False,11-455,AFDB,too_long
Q9W040_F1_nD1,590,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.710144927536232,2.3200306995610056,False,1-590,AFDB,too_long
A0A5K4F505_F1_nD1,100,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2898550724637681,-2.3200306995610056,True,"6-70,281-315",AFDB,too_short
A0A0K0EBD8_F1_nD1,590,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.710144927536232,2.3200306995610056,False,1-590,AFDB,too_long
A0A5K4FAG7_F1_nD3,100,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2898550724637681,-2.3200306995610056,True,"341-375,711-775",AFDB,too_short
A0A0N4U2B8_F1_nD1,590,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.710144927536232,2.3200306995610056,True,"21-585,676-700",AFDB,too_long
A0A5K4F4L0_F1_nD1,100,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2898550724637681,-2.3200306995610056,True,"6-70,281-315",AFDB,too_short
A0A0P0Y7Q4_F1_nD1,100,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.2898550724637681,-2.3200306995610056,True,"21-95,151-175",AFDB,too_short
A0A5K4F3B6_F1_nD1,590,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.710144927536232,2.3200306995610056,False,6-595,AFDB,too_long
K7MH60_F1_nD1,75,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,0.2054794520547945,-2.319173130996203,False,21-95,AFDB,too_short
F4K639_F1_nD2,590,5.1.4.2,5.1.4,5.1,"WD40,HELP",325.0,114.34585640748914,1.8153846153846154,2.317530414531433,False,156-745,AFDB,too_long
A0A0P0WKL5_F1_nD1,130,5.1.2.6,5.1.2,5.1,Glyco_hydro_62,302.0,74.23444797129108,0.4304635761589404,-2.3169836201451663,False,21-150,AFDB,too_short
A0A077YUM8_F1_nD1,139,5.1.5.5,5.1.5,5.1,"DPPIV_N,DPPIV_rep",469.0,142.47849444257,0.29637526652452023,-2.316139016565871,True,"1-119,146-165",AFDB,too_short
e7eskA1,396,5.1.4.51,5.1.4,5.1,BNR_4,479.0,35.89014577990126,0.826722338204593,-2.312612506758905,False,A:26-421,PDB,too_short
e7eslA1,396,5.1.4.51,5.1.4,5.1,BNR_4,479.0,35.89014577990126,0.826722338204593,-2.312612506758905,False,A:26-421,PDB,too_short
e7esmA1,396,5.1.4.51,5.1.4,5.1,BNR_4,479.0,35.89014577990126,0.826722338204593,-2.312612506758905,False,A:26-421,PDB,too_short
K0EVS6_F1_nD1,30,5.1.4.45,5.1.4,5.1,PQQ_3,360.0,142.719846361515,0.08333333333333333,-2.312222220055485,False,36-65,AFDB,too_short
H2KZ78_F1_nD2,95,5.1.5.6,5.1.5,5.1,"DPPIV_N,Dpp_8_9_N",558.0,200.300212548838,0.17025089605734767,-2.311530248062565,False,181-275,AFDB,too_short
P08111_F1_nD1,869,5.1.4.30,5.1.4,5.1,LLGL,375.0,213.729704766341,2.3173333333333335,2.3113305683927425,True,"1-640,701-855,897-970",AFDB,too_long
P34343_F1_nD4,34,5.1.4.55,5.1.4,5.1,ELYS-bb,425.0,169.194832380743,0.08,-2.3109452841923903,False,1096-1129,AFDB,too_short
A0A3Q0KSJ4_F1_nD2,35,5.1.4.55,5.1.4,5.1,ELYS-bb,425.0,169.194832380743,0.08235294117647059,-2.3050349381970134,False,841-875,AFDB,too_short
